video_name,caption,emotion
06St8W_JHok_5-5-rgb_front,This one actually has a retractable needle.,Neutral
06St8W_JHok_6-5-rgb_front,"That's really good, like say you've got the eye of your flies all gunked up.",Positive
06St8W_JHok_7-5-rgb_front,"Sometimes when they tie them, they'll have an extra paint or glue covering the eye and you can use that needle to poke out the eye.",Neutral
06St8W_JHok_8-5-rgb_front,"Also if you get a tangle, you can actually use that needle to stick in there and kind of untangle the knot you have in your line.",Neutral
06St8W_JHok_9-5-rgb_front,So we've got our three pound ball of clay.,Neutral
06Yvm4X81WI_0-5-rgb_front,"You want to slap it, really hard, down onto the wheel head, take your left hand and your left arm, put your body weight into it, lean it against the wheel head.",Positive
06Yvm4X81WI_1-5-rgb_front,"You want to lean your body weight, have it all the way through, to the heel of your hand, your left hand is not going to move very much, your right hand, you're going to use to bring the clay towards your left hand.",Positive
06Yvm4X81WI_10-5-rgb_front,"You do want your sponge to be wet, not so wet that it's dripping but wet enough that if you squeeze it, water will come out and you just give it a little squeeze, with your hand, any time you need more lubrication.",Positive
06Yvm4X81WI_11-5-rgb_front,"Make a fist and push down, all the while, your left hand is just serving as support.",Positive
06Yvm4X81WI_12-5-rgb_front,"It's not really doing anything but keep the clay, on center.",Neutral
06Yvm4X81WI_13-5-rgb_front,"You push down, into the center a little bit, with that fist that you've made and once you've made the well here, you want to check the depth, with your needle tool.",Positive
06Yvm4X81WI_14-5-rgb_front,"For a berry bowl, you probably want, that's about an inch and that's probably about right because we're going to have a trimmed foot on there, so you need to leave room for that.",Neutral
06Yvm4X81WI_2-5-rgb_front,"Next, we'll pull the walls.",Neutral
06Yvm4X81WI_3-5-rgb_front,"So, as we drop into this dragon position, a lot of whether your foot is flat on the floor is going to depend on your ankle flexibility.",Neutral
06Yvm4X81WI_4-5-rgb_front,Many people don't have the flexibility to be able to put their heel flat on the floor in this position.,Neutral
06Yvm4X81WI_5-5-rgb_front,"So, it's perfectly fine to keep that ankle bent up to whatever angle you need to in order to maintain this position.",Positive
06Yvm4X81WI_6-5-rgb_front,"The ankle is not necessarily important, it's keeping the body sunk down over the leg, which is important, wherever your ankle manages to be in that position is fine.",Neutral
06Yvm4X81WI_7-5-rgb_front,"That being said, the more you can draw your heel down to the floor and sink forward, the more you're going to be gaining flexibility in the ankle and that's going to help your martial arts training, especially when we're doing kicks and using darthaflexion and Plantar flexion for thrusting forward",Positive
06Yvm4X81WI_8-5-rgb_front,"Chopping is another sort of a stroke that we can use on the horse's, this one in particular you have to be careful where you are using it.",Neutral
06Yvm4X81WI_9-5-rgb_front,"It is just what it sounds like, it's like a karate chop sort of a thing, I guess.",Positive
06bQ_DxQGJU_0-5-rgb_front,"And you hold your hand this way, the fingers closed and you are actually striking the horse with the side of your hand.",Positive
06bQ_DxQGJU_1-5-rgb_front,And you can use a fair amount of pressure when you are doing this.,Neutral
06bQ_DxQGJU_2-5-rgb_front,You really want to be careful and be paying attention to what you are doing.,Neutral
06bQ_DxQGJU_3-5-rgb_front,"Watch your horse for signs of reaction, watch your horse for flinching and be feeling with your hand while you are doing it.",Positive
06bQ_DxQGJU_4-5-rgb_front,"Watch your horse is doing, how, what their reaction is to it.",Neutral
06bQ_DxQGJU_5-5-rgb_front,"If they start to duck away from what you are doing and you need to back off, perhaps that's an area where you should be using a different sort of a stroke.",Neutral
06bQ_DxQGJU_6-5-rgb_front,"But again you want to keep your fingers closed, use the sides of your hand and just use light moderate and heavy pressure.",Positive
06bQ_DxQGJU_7-5-rgb_front,And be careful where you're using that sort of a stroke.,Neutral
06bQ_DxQGJU_8-5-rgb_front,Our next stretch is going to be a side stretch.,Neutral
06d7cIO6KsA_0-5-rgb_front,Let's go ahead and taking the hands by your side and stretching one side at a time we'll start with the right side inhaling up with the right arm.,Neutral
06d7cIO6KsA_1-5-rgb_front,"Elbow comes closer to the floor, hand reaches closer to the ceiling and to the side.",Positive
06d7cIO6KsA_2-5-rgb_front,"And again, ideally, your hand and your gaze is up at your hand.",Positive
06d7cIO6KsA_3-5-rgb_front,If it hurts your neck you can keep your head center even to the floor.,Negative
06d7cIO6KsA_4-5-rgb_front,Deep breath inhale lift.,Neutral
06d7cIO6KsA_5-5-rgb_front,Exhale stretching a little bit deeper.,Neutral
06d7cIO6KsA_6-5-rgb_front,And last breath in.,Neutral
06d7cIO6KsA_7-5-rgb_front,Exhale slowly when you get back to center.,Neutral
06jk1stVwMI_0-5-rgb_front,"Just relaxing your hands in your lap, you can close your eyes if you like, and just feeling the affects of the stretch.",Positive
06jk1stVwMI_1-5-rgb_front,Then you exhale and slowly take it over to the side.,Neutral
06jk1stVwMI_10-5-rgb_front,You like to look up at your hand as you're stretching feeling it stretch and deepening the stretch along your side.,Positive
06jk1stVwMI_11-5-rgb_front,"This bottom hand, every exhalation the elbow getting closer to the floor.",Positive
06jk1stVwMI_12-5-rgb_front,"So as you inhale you lift, exhale dropping closer to the floor reaching the hand up towards the ceiling farther along to the side of the wall.",Positive
06jk1stVwMI_13-5-rgb_front,Inhale and exhale stretching deeper.,Neutral
06jk1stVwMI_14-5-rgb_front,The next exhale you'll slowly bring it back to center and then do the same thing on the other side.,Neutral
06jk1stVwMI_15-5-rgb_front,Deep breath inhale left arm comes up and then exhale slowly taking it over.,Neutral
06jk1stVwMI_16-5-rgb_front,Inhale and then exhale.,Neutral
06jk1stVwMI_17-5-rgb_front,"And today, we are going to be doing a method or a technique called a stepping stone.",Neutral
06jk1stVwMI_18-5-rgb_front,"They are strong enough to step on, like I said, but people think they're too pretty to step on.",Positive
06jk1stVwMI_19-5-rgb_front,So don't worry about it.,Positive
06jk1stVwMI_2-5-rgb_front,I'm going to show you what to do and have fun with it.,Positive
06jk1stVwMI_20-5-rgb_front,"So what we're going to do, we actually need a mold.",Neutral
06jk1stVwMI_21-5-rgb_front,These are called stepping-stone molds.,Neutral
06jk1stVwMI_22-5-rgb_front,"They come in a variety of sizes and, of course, they're available at your local stained glass store.",Neutral
06jk1stVwMI_23-5-rgb_front,"So anyway, they are fairly expensive, I think, but as far as many stones that you can get them, they're actually worth every penny.",Neutral
06jk1stVwMI_24-5-rgb_front,"In fact, they turn out to be quite cheap at that point.",Neutral
06jk1stVwMI_25-5-rgb_front,"So anyway, find a size you like or start with a pattern first.",Positive
06jk1stVwMI_26-5-rgb_front,So check it out on the next step.,Neutral
06jk1stVwMI_3-5-rgb_front,"And what we're going to do is we're going to be using art glass and/or stained glass for the surface of the stone, and then it's going to be poured with a bunch of grout.",Neutral
06jk1stVwMI_4-5-rgb_front,"Believe it or not, these things are incredibly durable.",Neutral
06jk1stVwMI_5-5-rgb_front,"In fact, not only durable, they're heavy.",Neutral
06jk1stVwMI_6-5-rgb_front,"So anyway, they are for your flower beds, your walkways, your--people even keep them in the house.",Neutral
06jk1stVwMI_7-5-rgb_front,"They're so pretty. They are strong enough to step on. They're strong enough for water. They're going to make it through the seasons, if you do the couple of techniques to make it help--last through the ages.",Positive
06jk1stVwMI_8-5-rgb_front,First I want to tell you what the purpose is of preparing your platform statement.,Neutral
06jk1stVwMI_9-5-rgb_front,When most young ladies enter a pageant they are required to have a platform.,Neutral
06k75HRlfqc_0-8-rgb_front,"And a platform can consist of something that you believe in very strongly, it can consist of something, say an organization that you've been a part of for a long time.",Neutral
06k75HRlfqc_1-8-rgb_front,But it is a purpose for which you have that you want to represent if you win the title of the pageant.,Positive
06k75HRlfqc_10-8-rgb_front,And I'm going to talk about how to prepare the platform statement that you're going to turn into the judges so that they can read this about you and determine whether or not your platform is strong enough to support your pageant title.,Positive
06k75HRlfqc_2-8-rgb_front,"One of the main reasons that you need a platform is during the course of the pageant at some point you're going to have to get, introduce yourself on stage and tell everyone what your platform is.",Neutral
06k75HRlfqc_3-8-rgb_front,So I'm going to demonstrate that now.,Neutral
06k75HRlfqc_4-8-rgb_front,Good evening.,Positive
06k75HRlfqc_5-8-rgb_front,I'm Erica Saylors and my platform is prevention of elderly neglect.,Negative
06k75HRlfqc_6-8-rgb_front,"At home, if you're doing one or two loaves and you want to use an old fashioned method, you just have to knead it by hand.",Positive
06k75HRlfqc_7-8-rgb_front,"Knead by hand, until you have the window, that's a very good question.",Positive
06k75HRlfqc_8-8-rgb_front,"I don't think, at home, you can really mess it up, by over mixing it.",Negative
06k75HRlfqc_9-8-rgb_front,"It's best to watch it and just make sure the ingredients are mixed properly, without being over mixed.",Positive
06tA1xvaSt8_0-5-rgb_front,"If you over mix it, your cookies will run.",Neutral
06tA1xvaSt8_1-5-rgb_front,"If you over mix your muffin, your muffin will run because what happens is, you will incorporate so much air in it, that the air, in there, will bubble up and make the cookie and the muffin, run.",Neutral
06tA1xvaSt8_10-5-rgb_front,"Now, what is a window?",Neutral
06tA1xvaSt8_11-5-rgb_front,Let me show you what a window is.,Neutral
06tA1xvaSt8_12-5-rgb_front,"A window is when you pack the dough and you stretch it out and the dough becomes so smooth, this is what you call a window.",Neutral
06tA1xvaSt8_13-5-rgb_front,"Where you stretch your dough, until it becomes thin and when you hold it, up to the light, you can see the light come through it, without getting torn and without getting tears in it or without getting holes in it, that's when your dough is ready.",Positive
06tA1xvaSt8_2-5-rgb_front,"So, at home, when you knead it, you have to knead it enough.",Neutral
06tA1xvaSt8_3-5-rgb_front,"Every so often, take a piece of it, look for your window and if you have your window, your dough is ready.",Positive
06tA1xvaSt8_4-5-rgb_front,So that's one way to do it.,Neutral
06tA1xvaSt8_5-5-rgb_front,"As well as mixing the cookie dough and muffin dough, you have to be careful not to over mix anyway.",Positive
06tA1xvaSt8_6-5-rgb_front,Let's add a Hip Slide to our Choo Choo Shimmy.,Neutral
06tA1xvaSt8_7-5-rgb_front,So let's review the hip slide real quickly.,Neutral
06tA1xvaSt8_8-5-rgb_front,So side and side.,Neutral
06tA1xvaSt8_9-5-rgb_front,Keep your body in the center and let your hips go on either side of you.,Neutral
072DGdBjfkQ_0-5-rgb_front,Watch those ankles that they stay press in toward each other.,Neutral
072DGdBjfkQ_1-5-rgb_front,Where's your belly button?,Neutral
072DGdBjfkQ_10-5-rgb_front,Make sure its touching your spine.,Neutral
072DGdBjfkQ_11-5-rgb_front,"Lift your chest, breath.",Neutral
072DGdBjfkQ_12-5-rgb_front,Make sure everything is in its right place.,Neutral
072DGdBjfkQ_13-5-rgb_front,And keep those hips moving nice and evenly.,Positive
072DGdBjfkQ_14-5-rgb_front,You can do this best by practicing in the mirror.,Positive
072DGdBjfkQ_15-5-rgb_front,Feet are slightly apart.,Neutral
072DGdBjfkQ_16-5-rgb_front,"Make sure your knees are just soft, bring your belly button in, lift your chest and these hips are going to slide just outside of your body line.",Neutral
072DGdBjfkQ_17-5-rgb_front,"If you imagine keeping your head right in the center, the hips are going to slide on either side of that.",Neutral
072DGdBjfkQ_18-5-rgb_front,And then we're going to keep pressing them down so that they stay parallel to the floor as much as possible.,Neutral
072DGdBjfkQ_19-5-rgb_front,Good.,Positive
072DGdBjfkQ_2-5-rgb_front,"Now, let's get our choo choo shimmy going.",Neutral
072DGdBjfkQ_20-5-rgb_front,"Up on relevee, pull those hips in toward the rib cage.",Neutral
072DGdBjfkQ_21_22-5-rgb_front,Now we're going to be shifting our weight during our choo choo shimmy and we're going to be using our hips and side muscles to press the hips side to side.,Neutral
072DGdBjfkQ_23-5-rgb_front,"Today, we are going to learn how to make gourmet coffee in your home.",Neutral
072DGdBjfkQ_24-5-rgb_front,And there you are.,Neutral
072DGdBjfkQ_25-5-rgb_front,It's basically like a hot chocolate except it's going to be Irish cream flavored.,Positive
072DGdBjfkQ_26-5-rgb_front,"Remember though, if you are going to make something with fruit flavors to cut it with vanilla, or if you have like a thick syrup like chocolate, you can cut it with that, too.",Neutral
072DGdBjfkQ_3-5-rgb_front,It's not going to curdle.,Neutral
072DGdBjfkQ_4-5-rgb_front,"And that is how you make an Irish cream steamer, also known as the cream of steamer.",Neutral
072DGdBjfkQ_5-5-rgb_front,All right.,Neutral
072DGdBjfkQ_6-5-rgb_front,"In this clip, I'm going to explain to you real quickly how to make an Irish cream steamer.",Neutral
072DGdBjfkQ_7-5-rgb_front,This is basically just going to be the steamed milk and then your flavor.,Neutral
072DGdBjfkQ_8-5-rgb_front,"It sounds really, really fancy but it's not.",Neutral
072DGdBjfkQ_9-5-rgb_front,"If you have like kids in the house or people who don't like coffee, this is a great drink to make because it doesn't have espresso.",Positive
075s9DECj2k_1-5-rgb_front,"All right, we got our milk steamed.",Neutral
075s9DECj2k_10-5-rgb_front,"What we're going to do, we got our sugar for the Irish cream.",Neutral
075s9DECj2k_2-5-rgb_front,"One, two, three pumps.",Neutral
075s9DECj2k_3-5-rgb_front,"SAL COLLURA: Okay, now that we've gone through the days of the week, I'd like to get specific for certain events.",Positive
075s9DECj2k_4-5-rgb_front,Let's start with road racing.,Neutral
075s9DECj2k_5-5-rgb_front,"Okay, so hit the hill as hard as you possibly can in the biggest gear you can.",Neutral
075s9DECj2k_6-5-rgb_front,"Either you're turning around and coming back downhill, or if you can make a loop out of it, but you need a few minutes, less than 10, of recovery.",Neutral
075s9DECj2k_7-5-rgb_front,So you get a couple of 3 minutes of just recovery.,Neutral
075s9DECj2k_8-5-rgb_front,You're not going hard.,Neutral
075s9DECj2k_9-5-rgb_front,"You're panting, you're breathing, you're getting over what you just did, then you're going to do it again.",Neutral
077IIb5uuCs_0_1_2-5-rgb_front,"And I recommend, with hill repeats you're going to hit that thing, five, six, seven times.",Positive
077IIb5uuCs_10-5-rgb_front,"If it's early, early spring, you're not going to be able to do it as much.",Neutral
077IIb5uuCs_11-5-rgb_front,"If you're to the point where you're getting in shape, maybe you can hit that thing 10 times, and you know what?",Neutral
077IIb5uuCs_12-5-rgb_front,That's your workout for the day.,Neutral
077IIb5uuCs_13-5-rgb_front,"It's hard, it's going to hurt, but you're done.",Negative
077IIb5uuCs_3-5-rgb_front,"So if you're training specifically for road racing, I would take that week and add the following things.",Neutral
077IIb5uuCs_4-5-rgb_front,"At the end of that 10 times, you can just noodle home, take an easy ride to recover.",Positive
077IIb5uuCs_5-5-rgb_front,But it's those really hard efforts and it can be short.,Neutral
077IIb5uuCs_6-5-rgb_front,"You know, a mile hill isn't going to take you very long if you're going full speed, but it's that extreme effort that's really training your body.",Neutral
077IIb5uuCs_7-5-rgb_front,"You're getting your heart rate up, you're opening up those lungs, and you're building big muscles in your legs, pushing up that hill.",Positive
077IIb5uuCs_8-5-rgb_front,"And the other thing I would add for training for road racing is do a little bit of that base miles training where you're at 75%, 80%, 90% of your max for an extended period of time, and maybe you're doing that on your Wednesday.",Neutral
077IIb5uuCs_9-5-rgb_front,Let's say you're doing 2 1/2 to 3 hours.,Neutral
077rQK39ycg_1-5-rgb_front,"Well, keep it at a point where you're not really comfortable.",Neutral
077rQK39ycg_10-5-rgb_front,"You're just out of your comfort range, but you're doing it for extended periods of time.",Neutral
077rQK39ycg_11-5-rgb_front,"And, again, not going 100%, you'll be able to extend that longer, and that's good training for you to keep in that training zone for a good 3 hours, and maybe that could be your Wednesday.",Positive
077rQK39ycg_12-5-rgb_front,"I think ""hill repeats"" are an important aspect of training for road racing.",Neutral
077rQK39ycg_13-5-rgb_front,"One, most road races are going to have some kind of hill, so you are training yourself to climb hills, that's great.",Positive
077rQK39ycg_14-5-rgb_front,"But the other thing it does, it takes you to a deeper level.",Neutral
077rQK39ycg_15-5-rgb_front,"What's going to happen is a road race, is there's going to be an attack, it's going to be strung out.",Negative
077rQK39ycg_16-5-rgb_front,There's going to be a section of time where you're way out of your comfort zone.,Positive
077rQK39ycg_17-5-rgb_front,"What ""hill repeats"" do is simulate that.",Neutral
077rQK39ycg_18-5-rgb_front,"So, for example, let's say you take a--let's use a 1-mile long hill.",Neutral
077rQK39ycg_19-5-rgb_front,"When you're designing stuff, remember that functionality, always comes in to play.",Positive
077rQK39ycg_2-5-rgb_front,"Unless you're designing a couture collection, which is going to go run down the runway, and nobody's ever going to buy it, it's going to be more of a show.",Neutral
077rQK39ycg_20-5-rgb_front,"Think about functionality, and you can have functionality with good design. You can have functionality with a little bit of pizazz.",Positive
077rQK39ycg_21-5-rgb_front,"This was from my collection, that was inspired by She-ra and I did mostly, boy shorts that were comfortable, that if you were a superhero, you can move in them.",Positive
077rQK39ycg_22-5-rgb_front,You can go save the day.,Positive
077rQK39ycg_23-5-rgb_front,You can go save dinner for somebody.,Positive
077rQK39ycg_24-5-rgb_front,"It's real life level, blown up and made fantastical, but still within keeping with a set frame of reference.",Neutral
077rQK39ycg_25-5-rgb_front,"These again, boy shorts with design detail, and they have a more straight across, menswear inspired waistband, but the legs are girlier ,because they're arched up, and then I did my central panel as a design detail, and I added a band at the legs, and a band at the waist.",Positive
077rQK39ycg_26-5-rgb_front,"Now again you're aware of your posture, you realize that your shoulders are rounded and that you need to do something about it, I got something very simple for you to do.",Neutral
077rQK39ycg_27-5-rgb_front,This is a Shoulder Elevation and Depression With Arms Overhead.,Negative
077rQK39ycg_28-5-rgb_front,"I guarantee you, your shoulders will feel better.",Positive
077rQK39ycg_29-5-rgb_front,"At first, it might be a little sore, but they'll feel better and they'll look better.",Positive
077rQK39ycg_3-5-rgb_front,"Now I have to warn you that if you have a little bit of difficulty with this move, please refer to the Shoulder Elevation and Depression either with the hands by the side, or the hands in front, the arms in front before you temp this if it's a little bit challenging for you.",Negative
077rQK39ycg_4-5-rgb_front,"But basically what this looks like is, once you're sitting on your ball, the sit bones, you're bringing your arms overhead, you're going to shrug your shoulders towards your ears with that inhalation, and then as you exhale, you're going to press down.",Positive
077rQK39ycg_5-5-rgb_front,"And if you notice, I'm not bending my elbows.",Neutral
077rQK39ycg_6-5-rgb_front,"It's not about this, it's about the shoulder moves.",Neutral
077rQK39ycg_7-5-rgb_front,So feel like your shoulder blades is sliding up the back as you inhale and sliding down the back as you exhale.,Positive
077rQK39ycg_8-5-rgb_front,"And you really going to make sure that you're pressing down with the shoulder blades, with the back muscles into your hips, or towards your hips, rather.",Neutral
077rQK39ycg_9-5-rgb_front,"So inhale, exhale.",Neutral
079tjgCukM4_0-5-rgb_front,"Again, this may not be the easiest thing to do if you're trying it for the first time, so refer to the clips with the hands by the side or the hands in front of you, so you can get your body used to doing this at first, and then once you master those, then you'll feel free to do this.",Neutral
079tjgCukM4_1-5-rgb_front,"Hi! I'm John with expertvillage.com and we have our light switch plate cover and it's almost finished. All we have to do is seal it. Before we seal it, we can do a couple of other things.",Neutral
079tjgCukM4_2-5-rgb_front,"You don't want to do this in the house, but we're going to do it in the house anyway because we have an art room for this stuff.",Neutral
079tjgCukM4_3-5-rgb_front,"Do it in your garage, out on the sidewalk, or whatever.",Neutral
079tjgCukM4_4-5-rgb_front,Just get something to put it on because it will over spray and get on your carpet or whatever.,Neutral
079tjgCukM4_5-5-rgb_front,Lay it on there.,Neutral
079tjgCukM4_6-5-rgb_front,We're just going to do a little bit.,Neutral
079tjgCukM4_7-5-rgb_front,"When you do it, start out here, work in.",Neutral
079tjgCukM4_8-5-rgb_front,Even strokes.,Neutral
07EGkSiMsL0_0-5-rgb_front,Even strokes.,Neutral
07EGkSiMsL0_1-5-rgb_front,The can's kind of empty.,Neutral
07EGkSiMsL0_10-5-rgb_front,That's okay.,Neutral
07EGkSiMsL0_11-5-rgb_front,"I don't want to blast it with a bunch of glitter because it's going to be in my room, but I like it.",Positive
07EGkSiMsL0_12-5-rgb_front,There's a little bit on there right now.,Neutral
07EGkSiMsL0_13-5-rgb_front,"Let's let it dry, then we'll seal it.",Neutral
07EGkSiMsL0_14-5-rgb_front,We can add some paint and then let it dry and seal it. We can add some glitter. I am going to add some glitter.,Neutral
07EGkSiMsL0_15-5-rgb_front,"It's going to be gold. You can just get this at any craft store. Before you go ahead and spray it, shake it up real good.",Neutral
07EGkSiMsL0_16-5-rgb_front,"When using throw bags, you really want to use them in the right situations and often people get a little over eager and use them in appropriately.",Positive
07EGkSiMsL0_17-5-rgb_front,"Whenever you are about to deploy the throw bag, you want to make sure that the person you are throwing it to, knows it's coming.",Positive
07EGkSiMsL0_18-5-rgb_front,So letting them know by shouting rope nice and clearly and loudly so they can hear and you make eye contact with them is important.,Positive
07EGkSiMsL0_19-5-rgb_front,You always want to make sure you are throwing the bag from an appropriate base as well.,Positive
07EGkSiMsL0_2-5-rgb_front,So throwing from a kayak or a canoe where you don't have a lot of stability and you are not securely fastened to the ground is not the best idea.,Negative
07EGkSiMsL0_20-5-rgb_front,"On larger rivers, occasionally it is okay to throw from a rock.",Neutral
07EGkSiMsL0_21-5-rgb_front,"However if you do that, that person in the water touches the end of the rope causes a lot of drag so you are going to get pulled towards them.",Neutral
07EGkSiMsL0_3-5-rgb_front,So you are going to get taken too and also the person you are throwing to.,Neutral
07EGkSiMsL0_4-5-rgb_front,You don't want to throw to someone who is panicking and thrashing around and you definitely don't want to throw to someone who is unconscious.,Neutral
07EGkSiMsL0_5-5-rgb_front,"Just placing a rope in the river is creating a bad situation and once it is in that moving current, it is pretty uncontrollable sometimes and it can create a worse hazard than already existed.",Negative
07EGkSiMsL0_6-5-rgb_front,Hi my name is Michelle and I'm going to explain to you on how you can care for a tooth after extraction.,Positive
07EGkSiMsL0_7-5-rgb_front,It is very important that when you do have a tooth extracted that you really want to avoid that area.,Neutral
07EGkSiMsL0_8-5-rgb_front,You want to also avoid sucking through a straw which sucking through a straw could in return cause suction which can cause a dry socket.,Neutral
07EGkSiMsL0_9-5-rgb_front,"Other than that you really want to follow up with your general dentist after you have an extraction, usually one to two weeks afterwards just to make sure that the area is healing correctly and that you are not going to be having any future problems with it.",Neutral
07HhpnroTXs_0-5-rgb_front,Once again my name is Michelle and I just explained to you on how to care for a tooth after extraction.,Positive
07HhpnroTXs_1-5-rgb_front,"You want to avoid chewing on that side, you want to avoid messing around with it with your tongue, especially if you have any stitches in your mouth.",Negative
07HhpnroTXs_2-5-rgb_front,You really want to just take care of the area.,Positive
07HhpnroTXs_3-5-rgb_front,You want to really rinse with warm salt water rinses.,Positive
07HhpnroTXs_4-5-rgb_front,It is a great remedy.,Positive
07HhpnroTXs_5-5-rgb_front,It helps with any inflammation that you might have and it also helps with any soreness that you might have after the extraction.,Positive
07HhpnroTXs_6-5-rgb_front,"You really, if you are a smoker you really want to avoid smoking for the initial first 24 to 48 hours because if you do what happens when you do smoke is you are creating suction and you can get what we call a dry socket which is very painful.",Negative
07TdlpHnhtU_0-5-rgb_front,You do not want to have that.,Neutral
07TdlpHnhtU_1-5-rgb_front,You also want to avoid as far as like caffeine products or any acid type foods for your gums.,Neutral
07TdlpHnhtU_10-5-rgb_front,"Ok, what's taking place is that when you press down the circuit switch, you're closing the switch which allows the electrons to run all the way through the wires to create this electro magnetic attraction.",Positive
07TdlpHnhtU_11-5-rgb_front,You've got your nail here and you notice that this is all free standing right here.,Positive
07TdlpHnhtU_12-5-rgb_front,"Now you can imagine this, using the Morse Code, say that you don't have the opportunity to use a computer on the high seas.",Neutral
07TdlpHnhtU_13-5-rgb_front,"You need to make an SOS signal, the best thing to do is to have flashlight, or something that flashes a light, and this is an international code, however old it may be and not in a lot of use.",Positive
07TdlpHnhtU_14-5-rgb_front,That could save your life.,Positive
07TdlpHnhtU_15-5-rgb_front,That could get you help.,Positive
07TdlpHnhtU_16-5-rgb_front,"And I think in one of Tom Hanks in the movie or whatever, he, you've often used light to say, oh, there's a rescue plane coming on Gilligan's Island, often lighting up a bonfire that says SOS on it.",Positive
07TdlpHnhtU_2-5-rgb_front,"This was the international symbol, and definitely some place that's so remote and so you're trapped some place, very interesting.",Neutral
07TdlpHnhtU_3-5-rgb_front,"If you use the Morse Code and used that simple SOS signal which is deet deet deet dah dah dah deet deet, somebody is going to know you're in trouble.",Negative
07TdlpHnhtU_4-5-rgb_front,"You can end up being saved, or not saved if you don't learn the Morse Code.",Neutral
07TdlpHnhtU_5-5-rgb_front,So what you have is this creates this flow of electrons through this wire coils.,Neutral
07TdlpHnhtU_6-5-rgb_front,"Now, then you produce this magnetic field right in here, and thus you have the attraction.",Positive
07TdlpHnhtU_7-5-rgb_front,Now you can imagine this.,Neutral
07TdlpHnhtU_8-5-rgb_front,"When this is done, like say this part would be in one town and then you'd have the wires running on a telegraph pole to another town.",Positive
07TdlpHnhtU_9-5-rgb_front,"Now of course if somebody snipped the wires and this often happened, especially in the old western days when the natives would take it, hear noise from these tall telegraph poles and all of a sudden just snip the wires because they knew again that this contributed somehow to more white people coming into their territories, and this was something that they just obviously did not want.",Neutral
07U8pEf63Pw_0-5-rgb_front,"But the interesting thing about this is if you were the poor person that had the job of setting up the telegraph poles, this was a deadly job because you were definitely killed by natives.",Negative
07U8pEf63Pw_1-5-rgb_front,They tried to stop you from putting these things up.,Neutral
07U8pEf63Pw_10-5-rgb_front,"And however it contributed to the advancement of communication where it wasn't just this little letter being delivered, it was a series of beeps and sounds coming through.",Neutral
07U8pEf63Pw_11-5-rgb_front,"Some of the common mistakes you may experience while learning how to do a frontside tailslide on a ledge is that you find it, once you ollie into the tailslide sometimes you don't lock in right and you find it you land about like this.",Neutral
07U8pEf63Pw_12-5-rgb_front,You can't tailslide that way at all.,Neutral
07U8pEf63Pw_13-5-rgb_front,Another problem people experience is coming out of a frontside tailslide and riding away almost straight away like a mini ramp.,Neutral
07U8pEf63Pw_14-5-rgb_front,What you want to do is make sure that you can control your frontside tailslide and pop out ninety degrees and even add like a little bit of an ollie or at least come out nice and level.,Positive
07U8pEf63Pw_15-5-rgb_front,You don't want your tailslide to fall out and roll away even though you could.,Neutral
07U8pEf63Pw_16-5-rgb_front,What you want to do is put a little tap on there and get out and roll away cleanly.,Neutral
07U8pEf63Pw_17-5-rgb_front,You're not going to last very long on top of the ledge with your foot only there.,Neutral
07U8pEf63Pw_18-5-rgb_front,It's going to end up falling off.,Neutral
07U8pEf63Pw_19-5-rgb_front,So what you're going to want to do is to make sure you ollie high enough and land straight in the frontside tailslide and lock in the position.,Positive
07U8pEf63Pw_2-5-rgb_front,This is going to get you best tailslide possible.,Positive
07U8pEf63Pw_20-5-rgb_front,Another problem you may experience is a tailslide sliding out.,Negative
07U8pEf63Pw_3-5-rgb_front,"When you first learn how to tailslide on a ledge, you're going to find out that maybe you're trying to push it a little too hard or maybe you put too much wax on top of the ledge.",Neutral
07U8pEf63Pw_4-5-rgb_front,Another thing could be that you have stickers on your tail that end up making it a little too slippery.,Neutral
07U8pEf63Pw_5-5-rgb_front,"So, if you start to slide out that just means you need to lean a little more far forward to hold your tailslide a little steadier and a little bit longer.",Neutral
07U8pEf63Pw_6-5-rgb_front,"Ok, so here once again, we're in the fairway bunker.",Neutral
07U8pEf63Pw_7-5-rgb_front,I've got a shot at the green with my 9 iron here.,Neutral
07U8pEf63Pw_8-5-rgb_front,This isn't like hitting off the nice firm ground.,Neutral
07U8pEf63Pw_9-5-rgb_front,So I feel pretty comfortable here and I struck that one just right and I should be all over the pin with that one.,Positive
07ViW5BdEsw_0-1-rgb_front,So this shot looks harder than it is but don't get discouraged.,Positive
07ViW5BdEsw_1-1-rgb_front,If you practice your fairway sand shots it's going to have a great effect on your hitting the ball off the grass also.,Positive
07ViW5BdEsw_10-1-rgb_front,"Because, if you can hit out of this consistently hitting off the grass is easy.",Positive
07ViW5BdEsw_11-1-rgb_front,"So what I'm going to do is I'm going to look at the green, so I'm going to take my line on this ball so I want to get parallel to the line of flight of the ball, however, there is a tendency to fade the ball when you're hitting out of sand.",Neutral
07ViW5BdEsw_12-1-rgb_front,"So, you might want to correct for that but you know your own game.",Neutral
07ViW5BdEsw_13-1-rgb_front,"So I want you to get a good solid stance, be balanced because sand is loose and you don't want to have a bad, when you take the club back you want to be in good balance.",Neutral
07ViW5BdEsw_14-1-rgb_front,Because bad balance you'll hit a bad shot.,Negative
07ViW5BdEsw_15-1-rgb_front,Because the sand is very unforgiving.,Neutral
