video_name,Source collection,caption
24064806.mp4,4-Ben-Deaf-Speech,"The hearing people don't tell each other, ""you have a good speech,"" they don't."
24090346.mp4,4-Ben-Deaf-Speech,"What they praise is connected to the voice; they say, ""you have a beautiful voice""…"
24203308.mp4,4-Ben-Deaf-Speech,"A deep voice, the quality of the voice, not of the speech. But I wondered, why did they tell me that?  There's an underlying assumption..."
24319030.mp4,4-Ben-Deaf-Speech,"i see: They know I'm Deaf and they imagine that Deaf people cannot speak. But then they realize that I can speak, so they offer praise. That praise itself has an underlying meaning, though."
24432441.mp4,4-Ben-Deaf-Speech,"So the presumption that deaf people cannot talk comes from a hearing orientation, based on the maority (hearing) culture."
24512339.mp4,4-Ben-Deaf-Speech,"If you look at a Deaf person, as for that person being capable of speech, if you don't know that person, you cannot really judge their identity.  So, anybody, who's good will be praised for their motor speech."
24580756.mp4,4-Ben-Deaf-Speech,A lot of Deaf people use vocalization. I'd  say there is a range.
24696263.mp4,4-Ben-Deaf-Speech,Even when Deaf people are working or involved with business tasks.
24755575.mp4,4-Ben-Deaf-Speech,"Sometimes they don't realize they're using their voice, ""Mmmmmmm,"" “Humm,” and “Mmmmmm.” So there are a lot of stories all over about Deaf people and their humming."
24822221.mp4,4-Ben-Deaf-Speech,One of my former students told me a story about her experience when she took the SAT in high school.
24918677.mp4,4-Ben-Deaf-Speech,"She had to miss her school's scheduled SAT exam due to illness, so she had to take the SAT at a hearing high school nearby."
24959198.mp4,4-Ben-Deaf-Speech,"So, she went, showed up, and sat down.   The proctor was saying something about the test, The test began and she started writing."
24988342.mp4,4-Ben-Deaf-Speech,"While she was writing the test, without knowing, she started humming."
25067097.mp4,4-Ben-Deaf-Speech,"The proctor heard the voice and looked to see who was making the humming noise. The proctor saw the woman, looked to see what she was doing, and was trying to figure out why she was humming."
25132012.mp4,4-Ben-Deaf-Speech,"The proctor walked up to her and told her to be quiet.   She didn't realize that she was making noises, The proctor told her not to do that again."
25206232.mp4,4-Ben-Deaf-Speech,"She was shocked and struggled to understand but proceeded with the exam. After the exam, she went to the proctor and asked why.   The proctor said she was trying to cheat and to get answers from others."
25208639.mp4,4-Ben-Deaf-Speech,She realized how the proctor had interpretated her humming...
50106572.mp4,4-Ben-Deaf-Speech,as a cheating tactic. Oh no!
50124610.mp4,4-Ben-Deaf-Speech,She didn't realize that her voice actually sent a message that was misunderstood.
50165128.mp4,4-Ben-Deaf-Speech,"There's another experience related to my voice,"
50185237.mp4,4-Ben-Deaf-Speech,"While I was a graduate student, In a linguistics class, a professor gave a lecture about syntax."
50256959.mp4,4-Ben-Deaf-Speech,"It was during wintertime, so I had difficulty with coughing while the teacher was explaining something."
50277781.mp4,4-Ben-Deaf-Speech,so I realized that I was coughing a lot
50309363.mp4,4-Ben-Deaf-Speech,"In the class, while the teacher was lecturing, I was coughing.  SO I tried to figure out how I could reduce the coughing."
50339219.mp4,4-Ben-Deaf-Speech,"but I knew a strategy to avoid cough is when I inhale the air, it will decrease the body's desire to cough."
50378114.mp4,4-Ben-Deaf-Speech,"So, I inhaled whenever I was going to cough."
50421829.mp4,4-Ben-Deaf-Speech,I tried not to cough because I thought that coughs would cause a bit of disruption in the class.
50449465.mp4,4-Ben-Deaf-Speech,"So again, I inhaled whenever I was going to cough."
50567374.mp4,4-Ben-Deaf-Speech,I did that several times.
50584116.mp4,4-Ben-Deaf-Speech,"then the professor looked at me with contemptible facial expression and said: ""Okay, I understand, I get your message, Okay?!"" then looked away with the ruthless face. I looked around.."
50605686.mp4,4-Ben-Deaf-Speech,"I was like, ""What's going on, what did I do wrong?"""
50642891.mp4,4-Ben-Deaf-Speech,"Then interpreter informed me that my ""inhale to avoid cough"" sounded like a sigh."
50648997.mp4,4-Ben-Deaf-Speech,a hidden expression to let the professor know that the syntax linguistics class is boring.
50743523.mp4,4-Ben-Deaf-Speech,I was like whoa! I didn't know that I was making noises. It's interesting how voices made by Deaf people can give rise to misinterpretation.
50765598.mp4,4-Ben-Deaf-Speech,"So these experiences show how interpretation of vocalizations can depend on cultural expectations, which can lead to misunderstandings."
60141054.mp4,5-Ben-Deaf-Grunts,"In the Deaf speech category, there is a range within intelligible and grunts, but what does ""grun,""  really mean within the cultural context?"
60172913.mp4,5-Ben-Deaf-Grunts,The grunt itself is a deep gruntal sound almost like a pig sound in the throat.
60265153.mp4,5-Ben-Deaf-Grunts,People who grunt tend to be people who work in heavy lifting environments that don't require high working skills. The grunt sound is often associated with that kind of work and that group of people.
60484391.mp4,5-Ben-Deaf-Grunts,Grunts aren't exactly acceptable in the hearing community.
60523983.mp4,5-Ben-Deaf-Grunts,"Except in some situations, like at the gym where there are people working out, and it's expected that when people are lifting heavy weights, for example, that grunts are reasonaly acceptable there."
60611414.mp4,5-Ben-Deaf-Grunts,Specific places allow grunting but in general everyday grunts are not really accepted.
60616430.mp4,5-Ben-Deaf-Grunts,You have to imagine how many meanings a grunt has.
63826969.mp4,5-Ben-Deaf-Grunts,"For example, Bauhman shared his locker room experience."
63931706.mp4,5-Ben-Deaf-Grunts,"After working out and playing he went into the locker room to change clothes and next to the room there was a hallway. He heard two deaf people grunting. As if they were having a conversation, and grunting back and forth."
64008821.mp4,5-Ben-Deaf-Grunts,If a hearing person were to walk by and didn't know what was happening and who was there they probably would have assumed two people were fighting because of the grunting. That kind of sound makes you wonder.
64570450.mp4,5-Ben-Deaf-Grunts,"If you were curious and walked by you would see two deaf professionals, one a teacher and the other a manager. They were discussing politics and having a deep dialogue and the signing was so in depth. But the grunt sound and the vocals sounded like an animal fight."
64607883.mp4,5-Ben-Deaf-Grunts,"Imagine if you didn't know the meaning of signs and you saw those men and heard the grunt sounds, you would probably run and call the cops because you thought the two men were fighting."
64659589.mp4,5-Ben-Deaf-Grunts,"That kind of sound has a different meaning. What happens in situations with grants is that there can be many different cultural situations where there are uncontrollable voices, voice excess or grunts, and it's not acceptable. It really blocks your communication process."
65404696.mp4,5-Ben-Deaf-Grunts,"For example, in professional tennis, grunts happen very often."
65543173.mp4,5-Ben-Deaf-Grunts,"Some professional tennis players like Sharpova and Nadal back and long ago, Seles and Contro, many different tennis professionals tend to use vocal grunts."
52731827.mp4,5-Ben-Deaf-Grunts,"Each time they hit the ball, the players grunt, it happens often throughout the game."
52912918.mp4,5-Ben-Deaf-Grunts,The point is that the international tennis federation recently considered establishing a uniform code of conduct that states grunting is not allowed.
53100969.mp4,5-Ben-Deaf-Grunts,If the code is adopted then the judges would have the right to remove a player from the game if they grunt.
53134152.mp4,5-Ben-Deaf-Grunts,Wow and it's trickiling down from the international pro level to the local level; there was a 9-year-old girl in Australia who was thrown out of her tennis club...
53472846.mp4,5-Ben-Deaf-Grunts,"Occasionally she would grunt during her games, and a member is not allowed to do that anymore, so she was kicked out."
53525420.mp4,5-Ben-Deaf-Grunts,Wow now suppose the grunt itself is related to excess vocalization.
53613120.mp4,5-Ben-Deaf-Grunts,"Screaming for example is set up in culture based on a range of what's an acceptable scream. If you go beyond that range, basically, the scream becomes excessive."
53649420.mp4,5-Ben-Deaf-Grunts,For example Howard Dean ran for President as a Democrat candidate in the 2004 Iowa Caucus.
53748459.mp4,5-Ben-Deaf-Grunts,He placed third in the election but was willing to give his speech that he prepared to win the Caucus. So as he was presenting his voice was building up and he started screaming.
53784331.mp4,5-Ben-Deaf-Grunts,The presenter's scream was a little bit over the normal range to the point where people were staring and shocked and wanted him to stop.
53819100.mp4,5-Ben-Deaf-Grunts,"Once the news got a hold of the scream speech, his career and the possiblility of him becoming president went downhill. It was over from that one scream situation."
53869368.mp4,5-Ben-Deaf-Grunts,"People can't imagine how, if a person who can't control his voice, how he would run the country. So automatically people can't accept him as president just by his voice. That is an example of excessive voice in comparison to grunts."
53900308.mp4,5-Ben-Deaf-Grunts,So those experiences already have a set meaning especially for the deaf.
53931043.mp4,5-Ben-Deaf-Grunts,There are many implications associated with deaf experiences and trying to make accommodations. Often people will hear a deaf person and criticize them and think there's something wrong until they find out the person is deaf and then the situation is excused. But there is still that initial rude stare because people aren't making that connection between what they hear and the deaf person.
54119951.mp4,5-Ben-Deaf-Grunts,"There's even a specific way to laugh. Laughter has a cultural range already set up and if the laugh goes beyond the acceptable range, people will cover their mouths to try to control or muffle the laugh."
54279358.mp4,5-Ben-Deaf-Grunts,"The point is that there is excessive voice and people often comment on how deaf people laugh. They's say ""you know deaf people laugh differently"" Well what does that mean? Laughing itself is natural. If there's a funny situation you laugh and enjoy laughing, ae you supposed to control it?"
54316179.mp4,5-Ben-Deaf-Grunts,Other cultures have controlled laughing. They have their own acceptable range that you shouldn't go beyond. It's good to stay within the range.
54349951.mp4,5-Ben-Deaf-Grunts,"So that comment about how deaf people laugh, well laughing can be taught."
54421339.mp4,5-Ben-Deaf-Grunts,Benard Bragg explained his experience in class.
54486267.mp4,5-Ben-Deaf-Grunts,"A while back there was a teacher who had a class and taught students how to laugh.The name of the book was  ""A List of How to Laugh."" The book showed real cultrual ideas of appropriate ranges of laughter. This was conntected to vocal usage from speaking to laughter."
44113112.mp4,8-Ben-Control-of-sound-places,The control of sounds has different areas of rules. The place with quiet expectations. The place with permission to be loud.
44228720.mp4,8-Ben-Control-of-sound-places,"The areas where there is an expectation of quiet are like a library, church, movie theater."
44284092.mp4,8-Ben-Control-of-sound-places,"When Deaf people enter a church, everything is quiet. So once when a Deaf person got a bible, he didn't realize that as he continued reading the book while turning the pages, the book made rustling noises as the pages turned."
44330197.mp4,8-Ben-Control-of-sound-places,"The person next to the Deaf person pushed their elbow into the Deaf person and said, ""Shh."" The Deaf person was astonished and realized that the book had made some noises, so he decided to shut the book and put it back."
44569817.mp4,8-Ben-Control-of-sound-places,"The Deaf person didn't realize, so the hearing person explained, ""you rustle the book, it's too noisy, you need to turn the pages slowly."" So he learned the lesson."
44644002.mp4,8-Ben-Control-of-sound-places,"Another time when attending the movie theatre, he ate kernels of popcorn pretty loudly."
44690388.mp4,8-Ben-Control-of-sound-places,"The person next to him nudged the Deaf person with an elbow and said  ""Shh""  and pointed out popcorn. The deaf person realized and learned."
44880490.mp4,8-Ben-Control-of-sound-places,Sometimes Deaf people share and exchange stories about what they have learned about noises. So they will be careful with subsequent situations.
45403603.mp4,8-Ben-Control-of-sound-places,"When they go to places where noises are permitted, like football and basketball games—the sites where the fans would be yelling to cheer, Deaf people assume that they are free to make noises, so they join them by yelling and cheering."
45678110.mp4,8-Ben-Control-of-sound-places,"But, it's not precisely permitted since those places have their own hearing culture of expectations in the voice range."
45728511.mp4,8-Ben-Control-of-sound-places,There's a limited voice range. That's Dean's problem: he often goes over that range.
45846594.mp4,8-Ben-Control-of-sound-places,"Deaf people scream and if it goes over the spectrum, people would notice it."
45881614.mp4,8-Ben-Control-of-sound-places,Some CODAs shared their experience of an embarrassing moment.
45934001.mp4,8-Ben-Control-of-sound-places,"One had an experience playing football on the field. A CODA football player was running while holding a football as he was gaining yards, while fans were yelling from the grandstand, but it was enough for the player to hear his parents' voice all the way from the grandstand."
46070993.mp4,8-Ben-Control-of-sound-places,He was shocked that he could hear his parents' voice out of all fans in the grandstand
46272693.mp4,8-Ben-Control-of-sound-places,"So it was wow. There are places that loud voices are permitted but you have to experiment enough on the voice range itself. Some areas are quiet, oh."
46361389.mp4,8-Ben-Control-of-sound-places,There are many different experiences reported by various testimonies.
46495880.mp4,8-Ben-Control-of-sound-places,It shows us how hard it is for us to handle the voice range since the expectations are already culturally settled on what is acceptable and what is not.
46516761.mp4,8-Ben-Control-of-sound-places,"Or if someone goes above the acceptable range, then people will look upon that person negatively."
46532281.mp4,8-Ben-Control-of-sound-places,So many Deaf don't realize that people look down on us that way.
46604164.mp4,8-Ben-Control-of-sound-places,"For example, another place is the bathroom."
46883941.mp4,8-Ben-Control-of-sound-places,"When I grew up, I always have been informed that if I need to make natural body noise like a fart, burp, etc., the only place that I can do that is in the bathroom."
47065092.mp4,8-Ben-Control-of-sound-places,So I came to view the bathroom as the safe sanctuary for making those kinds of noises.
47133137.mp4,8-Ben-Control-of-sound-places,"When I enter there, I should be feeling free."
47292363.mp4,8-Ben-Control-of-sound-places,But it's not true. People are still judging there.
47427088.mp4,8-Ben-Control-of-sound-places,It's still a necessity to control how you emit the waste properly.
47609690.mp4,8-Ben-Control-of-sound-places,"There's a cultural range, you cannot go in the bathroom and emit waste loudly. People would be horrified. You have to emit the waste gently."
47665653.mp4,8-Ben-Control-of-sound-places,That shows how many noise hangups hearing people have related to that kind of noise.
47845629.mp4,8-Ben-Control-of-sound-places,To the point where some cultures make other noises in the background...
47877712.mp4,8-Ben-Control-of-sound-places,"When they enter the bathroom and are ready to eliminate waste, they will turn on running water or music to cover up and drown out the bathroom noises."
47904512.mp4,8-Ben-Control-of-sound-places,I know that what happens down there is very taboo to hearing people.
47978474.mp4,8-Ben-Control-of-sound-places,So that's how Deaf people learn.
48119512.mp4,8-Ben-Control-of-sound-places,"Bill Ennis told a great story about ""bubbles""."
48539771.mp4,8-Ben-Control-of-sound-places,"A long time ago, when he was young, he was outside playing basketball and he needed to pee. He ran into the house, saw his mother was on the phone. He ran into the bathroom."
48585083.mp4,8-Ben-Control-of-sound-places,"He was urinating, and he decided to play around and make bubbles on the toilet."
48629582.mp4,8-Ben-Control-of-sound-places,"He was making bubbles creatively. After that, he flushed."
48853866.mp4,8-Ben-Control-of-sound-places,"He went out of the bathroom, and he saw his mother looked so horrified as she was on the phone. He asked her, ""What's wrong?"" She said, ""Oh, you made terrible noises.""  He was surprised about it."
49253789.mp4,8-Ben-Control-of-sound-places,"She said, ""You peed on the water, don't do that. You should pee on the bowl of the toilet and avoid water to make it less loud."" He learned from his mother that peeing on the water makes a terrible noise."
49666377.mp4,8-Ben-Control-of-sound-places,"He was around 15 years old at that time. When he found out, he was disturbed about it. Well, he was lucky, because I know others who didn't come to know about this until much later."
49985301.mp4,8-Ben-Control-of-sound-places,"There's a story about a Deaf man who grew up in a hearing family; and the family was not so great with sign language. Every time he went to the bathroom, his parents would react to the loud noise."
50527920.mp4,8-Ben-Control-of-sound-places,"His parents tried to tell him to stop. When he came out of the bathroom, his parents would say, ""You piss like a horse."""
50685256.mp4,8-Ben-Control-of-sound-places,He wasn't sure what was it meant. He thought that it was a positive thing - that he urinated like a very healthy horse. So he was delighted by his parents' comment.
50748137.mp4,8-Ben-Control-of-sound-places,"Later, he went to the bathroom again. His mother made the same remark: ""You piss like a horse."""
50787137.mp4,8-Ben-Control-of-sound-places,He was pleased with the remark. His parents gave up about it and left him alone.
51252152.mp4,8-Ben-Control-of-sound-places,"He grew up, he entered college, and he met a hearing CODA woman. He started to like her, and he was around his early to mid 20's at that time."
51694177.mp4,8-Ben-Control-of-sound-places,"They went out on a date. When they got home, he went to the bathroom, and the CODA woman heard him. When he got out, she told him, ""You piss like a horse."""
51764495.mp4,8-Ben-Control-of-sound-places,He was shocked because she used the same line as his parents when he was growing up.
51779354.mp4,8-Ben-Control-of-sound-places,"He said, ""pissing like a horse is good."" She said, ""No! It's awful.  It's very loud."""
51835847.mp4,8-Ben-Control-of-sound-places,"He said, ""Oh really, what is it?"" She said, ""you urinated on the toilet water, and you should switch to the surface bowl of the toilet to avoid noise."" He was embarrassed from girlfriend during that time."
52287944.mp4,8-Ben-Control-of-sound-places,He was very embarrassed.  He realized that he wasn't clear on his parents' remarks when he was growing up. He gulped hard. He changed his habits to urinate on the side of the bowl.
52344305.mp4,8-Ben-Control-of-sound-places,He married that woman and lived happily ever after.
53259686.mp4,8-Ben-Control-of-sound-places,"So, I was thinking about this.  Is the bathroom itself a safe sanucatory?  Not necessarily, because hearing people who enter the bathroom can still hear people nearby."
39918381.mp4,8-Ben-Control-of-sound-places,"If someone were to make a loud noise, they would be looked down upon as no good, having no class, and being impolite."
40013479.mp4,8-Ben-Control-of-sound-places,They made a judgment in the bathroom. Judgment is carried out in the bathroom.
40214885.mp4,8-Ben-Control-of-sound-places,My hearing colleague here at Gallaudet University. He told me that he could identify which Deaf or hearing person in the public bathroom as they're in the stall based on how they emit the waste.
40670695.mp4,8-Ben-Control-of-sound-places,"Hearing people control the noise when emitting waste, whereas Deaf people emit waste loudly. I was like, ""Ohh."""
40782206.mp4,8-Ben-Control-of-sound-places,What does it mean if a person emits waste loudly?  There is actually a long list of cultural items that are related to the control of sound.
41237458.mp4,8-Ben-Control-of-sound-places,"If a person emits waste loudly, without controlling the noise, it shows the person isn't polite. There is a long list of implicit cultural rules that apply to the Deaf, when they, obliviously, enter the bathroom."
41262439.mp4,8-Ben-Control-of-sound-places,"When I grew up, I was told that a bathroom is a safe place. It's not true anymore."
8394397.mp4,Cory_2013-6-27_sc112,Mom is walking to the store.
8394388.mp4,Cory_2013-6-27_sc112,The friends are out together.
8394379.mp4,Cory_2013-6-27_sc112,Father arrived home late at night.
83943710.mp4,Cory_2013-6-27_sc112,The kids are playing at the park.
83943611.mp4,Cory_2013-6-27_sc112,I swam all day at the beach.
83943512.mp4,Cory_2013-6-27_sc112,The friends dye their hair many colors together.
83943413.mp4,Cory_2013-6-27_sc112,Mother cleans the kitchen.
83943314.mp4,Cory_2013-6-27_sc112,The friends go out camping.
83943215.mp4,Cory_2013-6-27_sc112,A boy is feeding the fire.
83943116.mp4,Cory_2013-6-27_sc112,The family adopted small puppies.
83943017.mp4,Cory_2013-6-27_sc112,Did mom already walk to the store?
83942918.mp4,Cory_2013-6-27_sc112,Did the friends go out together?
83942919.mp4,Cory_2013-6-27_sc112,Did Father really arrive home late at night?
83942820.mp4,Cory_2013-6-27_sc112,Is the kid playing in the park?
83942721.mp4,Cory_2013-6-27_sc112,Obama was swimming at the beach?
83942622.mp4,Cory_2013-6-27_sc112,Did the friends dye their whole heads together?
83942623.mp4,Cory_2013-6-27_sc112,Did mother clean the kitchen?
83942524.mp4,Cory_2013-6-27_sc112,Did the friends go camping?
83942425.mp4,Cory_2013-6-27_sc112,Did the boy feed the fire?
83942326.mp4,Cory_2013-6-27_sc112,Did the family adopt small puppies?
83942327.mp4,Cory_2013-6-27_sc112,Did mother already walk to the store?
83942228.mp4,Cory_2013-6-27_sc112,Did the roommates go out together?
83942129.mp4,Cory_2013-6-27_sc112,Did Father arrive home late at night?
83942030.mp4,Cory_2013-6-27_sc112,Are the kids playing at the park?
83941931.mp4,Cory_2013-6-27_sc112,Obama is swimming at the beach?
83941832.mp4,Cory_2013-6-27_sc112,Did the friends dye their whole heads together?
83941733.mp4,Cory_2013-6-27_sc112,Did Mother clean the kitchen?
83941734.mp4,Cory_2013-6-27_sc112,Did the friends go camping?
83941635.mp4,Cory_2013-6-27_sc112,Did the boy feed the fire?
83941536.mp4,Cory_2013-6-27_sc112,Did the family adopt the small puppies?
83941537.mp4,Cory_2013-6-27_sc112,Where did Mother walk to?
83941438.mp4,Cory_2013-6-27_sc112,Where did Mother walk to?
83941339.mp4,Cory_2013-6-27_sc112,Where did Mother walk to?
83941240.mp4,Cory_2013-6-27_sc112,Where did Mother walk to?
83941241.mp4,Cory_2013-6-27_sc112,Who walked to the store?
83941142.mp4,Cory_2013-6-27_sc112,Who walked to the store?
83941043.mp4,Cory_2013-6-27_sc112,What did the friend do?
83940944.mp4,Cory_2013-6-27_sc112,What did the friend do?
83940945.mp4,Cory_2013-6-27_sc112,Who's going out?
83940846.mp4,Cory_2013-6-27_sc112,Who is going out?
83940747.mp4,Cory_2013-6-27_sc112,Who arrived home late at night?
83940748.mp4,Cory_2013-6-27_sc112,Who arrived home late tonight?
83940649.mp4,Cory_2013-6-27_sc112,When did Father arrive home?
83940550.mp4,Cory_2013-6-27_sc112,When did Father arrive home?
83940451.mp4,Cory_2013-6-27_sc112,When did Father arrive home?
83940452.mp4,Cory_2013-6-27_sc112,Where are the kids playing?
83940353.mp4,Cory_2013-6-27_sc112,Who is playing at the park?
83940254.mp4,Cory_2013-6-27_sc112,Who is swimming at the beach?
83940155.mp4,Cory_2013-6-27_sc112,Where are the children swimming?
83940156.mp4,Cory_2013-6-27_sc112,Why did the friends dye their hair together?
83940057.mp4,Cory_2013-6-27_sc112,When did mom clean the kitchen?
83939958.mp4,Cory_2013-6-27_sc112,What did mom clean?
83939859.mp4,Cory_2013-6-27_sc112,Who cleaned the kitchen?
83939860.mp4,Cory_2013-6-27_sc112,Who went camping?
83939761.mp4,Cory_2013-6-27_sc112,When did the friends go camping?
83939662.mp4,Cory_2013-6-27_sc112,Where did the friends go camping?
83939663.mp4,Cory_2013-6-27_sc112,Who is feeding the fire?
83939564.mp4,Cory_2013-6-27_sc112,Who adopted the small puppies?
83939465.mp4,Cory_2013-6-27_sc112,"If mom walks to the store, she will buy milk."
83939466.mp4,Cory_2013-6-27_sc112,"If mom doesn't walk to the store, there won't be any milk."
83939367.mp4,Cory_2013-6-27_sc112,"When mom walks to the store, I let her know we need milk."
83939268.mp4,Cory_2013-6-27_sc112,"If my friends leave together, I will join."
83939269.mp4,Cory_2013-6-27_sc112,"If the friends don't go out together, they will stay home and watch TV."
83939170.mp4,Cory_2013-6-27_sc112,"When my friends go out, I'll take the time to do homework."
83939071.mp4,Cory_2013-6-27_sc112,"If dad arrives home late, he won't know we aren't there."
83939072.mp4,Cory_2013-6-27_sc112,"If father doesn't come home late tonight, he can help me with my homework."
83938973.mp4,Cory_2013-6-27_sc112,"When father arrives home late at night, mom is upset and angry."
83938874.mp4,Cory_2013-6-27_sc112,"If father arrives home late at night, he tends to order pizza."
83938775.mp4,Cory_2013-6-27_sc112,"If father arrives home late tonight, mom will yell at him because he would have missed the chance to see his children before bed."
83938776.mp4,Cory_2013-6-27_sc112,"When father arrives home late, mother refuses to make dinner."
83938677.mp4,Cory_2013-6-27_sc112,"If Father arrives home late at night, he can't help us with our homework."
83938578.mp4,Cory_2013-6-27_sc112,"If the kids play at the park, they will be exhausted tonight."
83938579.mp4,Cory_2013-6-27_sc112,"If I swim at the beach, I will definitely get a sun burn."
83938480.mp4,Cory_2013-6-27_sc112,"If I don't want to swim, I will walk along the edge of the water."
83938381.mp4,Cory_2013-6-27_sc112,"If I see that the beach is crowded, I won't go."
83938282.mp4,Cory_2013-6-27_sc112,"If the children dye their hair orange, their parents will not be happy."
83938283.mp4,Cory_2013-6-27_sc112,"When my friend starts dying their hair, other friends will think it's cool and start joining."
83938184.mp4,Cory_2013-6-27_sc112,"If Mother is cleaning the kitchen, we can't bake cookies today."
83938085.mp4,Cory_2013-6-27_sc112,"If Mom doesn't feel like cleaning the kitchen, I have to do it."
83938086.mp4,Cory_2013-6-27_sc112,"If I clean the kitchen, mom will give me twenty dollars."
83937987.mp4,Cory_2013-6-27_sc112,"When I finish cleaning the kitchen, my mom will take me to a friend's house."
83937588.mp4,Cory_2013-6-27_sc112,"If a group of friends go camping together, I will join them."
83937589.mp4,Cory_2013-6-27_sc112,"If Bob is successful with the fire, I will have to watch it."
83937490.mp4,Cory_2013-6-27_sc112,"When Bob succeeds with making a fire, I will have to collect more firewood."
839364104.mp4,Cory_2013-6-27_sc112,"If the family doesn't adopt the puppies, my friend will."
83937391.mp4,Cory_2013-6-27_sc112,"If the family doesn't adopt the puppies, we will buy collars for them."
83937392.mp4,Cory_2013-6-27_sc112,Mom is going out shopping because she needs to buy food.
83937293.mp4,Cory_2013-6-27_sc112,The friend is leaving now because he/she is bored.
83937194.mp4,Cory_2013-6-27_sc112,The friend went out to a party.
83937095.mp4,Cory_2013-6-27_sc112,The friend is going out tomorrow.
83937096.mp4,Cory_2013-6-27_sc112,Father arried home late beacuse he just finished his work.
83936997.mp4,Cory_2013-6-27_sc112,The park tends to be crowded because kids like playing there.
83936898.mp4,Cory_2013-6-27_sc112,I prefer the beach to the lake because it has waves and the lake does not.
83936799.mp4,Cory_2013-6-27_sc112,My friends during my freshman year were shocked because I was bald. I was following a Gallaudet tradition.
839367100.mp4,Cory_2013-6-27_sc112,Mom has to clean the kitchen because soon she is having guest over for dinner.
839366101.mp4,Cory_2013-6-27_sc112,My friend loves going out because he loves camping.
839365102.mp4,Cory_2013-6-27_sc112,My friend is an expert at making fires because he use to be a boy scout.
839365103.mp4,Cory_2013-6-27_sc112,My neighbor recently adopted puppies because she just had children .
63597.mp4,Cory_2013-6-27_sc113,My friend is driving.
63588.mp4,Cory_2013-6-27_sc113,My friends are going out to a party together.
63579.mp4,Cory_2013-6-27_sc113,I'm working.
635610.mp4,Cory_2013-6-27_sc113,My friends are going fishing.
635411.mp4,Cory_2013-6-27_sc113,My friends are planning a surprise event.
635312.mp4,Cory_2013-6-27_sc113,I am going to school.
635313.mp4,Cory_2013-6-27_sc113,My friends are travelling together.
635214.mp4,Cory_2013-6-27_sc113,My friends are playing video games.
635115.mp4,Cory_2013-6-27_sc113,My friends are videophoning from home.
635016.mp4,Cory_2013-6-27_sc113,My friends tend to surf the internet on their laptops.
634917.mp4,Cory_2013-6-27_sc113,Did my friend drive?
634818.mp4,Cory_2013-6-27_sc113,Was my friends' party good?
634719.mp4,Cory_2013-6-27_sc113,You have to work all night?
634720.mp4,Cory_2013-6-27_sc113,Was the fishing trip with friends fun?
634621.mp4,Cory_2013-6-27_sc113,Will Bob be surprised by the surprise event?
634522.mp4,Cory_2013-6-27_sc113,Did you graduate high school?
634423.mp4,Cory_2013-6-27_sc113,Have the friends traveled before?
634424.mp4,Cory_2013-6-27_sc113,Is that videogame easy to beat?
634325.mp4,Cory_2013-6-27_sc113,Is the video phone clear?
634226.mp4,Cory_2013-6-27_sc113,Do your friend love surfing the internet on their laptop?
634127.mp4,Cory_2013-6-27_sc113,Who's driving?
634028.mp4,Cory_2013-6-27_sc113,Where did the friends drive to?
633929.mp4,Cory_2013-6-27_sc113,When did my friends start driving?
633830.mp4,Cory_2013-6-27_sc113,When does the party start?
633731.mp4,Cory_2013-6-27_sc113,What kind of party is it?
633632.mp4,Cory_2013-6-27_sc113,When do you start work?
633633.mp4,Cory_2013-6-27_sc113,Why do you work all night?
633534.mp4,Cory_2013-6-27_sc113,Where do you work?
633435.mp4,Cory_2013-6-27_sc113,Who is going out fishing?
633436.mp4,Cory_2013-6-27_sc113,When are the friends going fishing?
633037.mp4,Cory_2013-6-27_sc113,Who is planning to surprise Bob?
633038.mp4,Cory_2013-6-27_sc113,What time does the surprise party start?
632939.mp4,Cory_2013-6-27_sc113,Where did you go to high school?
632840.mp4,Cory_2013-6-27_sc113,When did you graduate high school?
632741.mp4,Cory_2013-6-27_sc113,Why do you hate video games?
632742.mp4,Cory_2013-6-27_sc113,Why is your group of friends travelling?
632643.mp4,Cory_2013-6-27_sc113,When do you start travelling?
632544.mp4,Cory_2013-6-27_sc113,Where do you plan to travel?
632545.mp4,Cory_2013-6-27_sc113,Why do you have to use the video phone? Can't you text?
632446.mp4,Cory_2013-6-27_sc113,Where do you want the video phone?
632347.mp4,Cory_2013-6-27_sc113,Why is your friend addicted to surfing the internet?
632348.mp4,Cory_2013-6-27_sc113,What are you looking at on the internet?
632249.mp4,Cory_2013-6-27_sc113,"If my friend drives, I will sit in the back and sleep."
632150.mp4,Cory_2013-6-27_sc113,"If my friend is sick of driving, we will switch and I will drive."
632051.mp4,Cory_2013-6-27_sc113,"If my friends are going to the party, I will join."
632052.mp4,Cory_2013-6-27_sc113,"When my friends are  leaving to go to the party, I will let my roommate know that I will be joining them."
631953.mp4,Cory_2013-6-27_sc113,"If I arrive to work late, my boss will fire me."
631854.mp4,Cory_2013-6-27_sc113,"When my boss calls me, everyone looks at me and they know I'm in trouble."
631755.mp4,Cory_2013-6-27_sc113,"If my friends are going fishing, I will check the weather report to make sure it's okay."
631756.mp4,Cory_2013-6-27_sc113,My friend caught a fish. I hurried and got a bucket and filled it with water to put the fish in to save the fish for dinner.
631657.mp4,Cory_2013-6-27_sc113,"If my friend succesfully surprises Bob, kudos to him because it`s nearly impossible to surprise Bob!"
