video_name,caption,sentiment
174456.mp4,"John won't take Mary to work, he usually takes Amy.",NEUTRAL
174457.mp4,"John isn't driving Mary to work, he's driving her to school.",NEUTRAL
174558.mp4,"John doesn't usually take Mary to work, they usually walk to work together.",NEUTRAL
174659.mp4,It's not raining.,NEUTRAL
174660.mp4,There's no rain.,NEUTRAL
174761.mp4,"Wow, it's not raining at all.",POSITIVE
840027.mp4,"No, my roommate wasn`t arrested; I just had breakfast with her.",NEGATIVE
840018.mp4,"No, it`s beautiful outside! The sun`s shining and it`s warm and beautiful!",POSITIVE
840009.mp4,"Yes, I do have homework. I need to write a three-page report.",POSITIVE
8399910.mp4,"No, he`s not a vegetarian; he eats meat.",NEUTRAL
8399811.mp4,"No, we do have class next week.",NEUTRAL
8399812.mp4,"No, I just came back from dinner. They had ice cream.",NEUTRAL
8399713.mp4,"No, I just came back from dinner. They had no ice cream.",NEUTRAL
8399614.mp4,I thought it was terribly boring.,NEGATIVE
8399515.mp4,"No, he lost all the games.",NEUTRAL
8399416.mp4,"No, the movie starts at 10.",NEUTRAL
8399417.mp4,"No, that's not Sarah Jessica Parker, that was Sarah Palin, they're different.",NEUTRAL
8399318.mp4,"No, he lives in a small apartment in the city.",NEUTRAL
8399219.mp4,"No, I just finished homework.",NEUTRAL
8399120.mp4,"No, I've never run a marathon before, and I don't plan to start now.",NEUTRAL
8399021.mp4,"No, I wasn't old enough to vote at that time.",NEUTRAL
8398922.mp4,"No, today's Thursday, which means tomorrow's Friday.",NEUTRAL
8398923.mp4,"No, I'm going to Hawaii for spring break.",NEUTRAL
8398824.mp4,"Cool? No, McDonald's is a fast food resteraunt, they give out hamburgers.",NEUTRAL
8398725.mp4,"No, Mitt Romney is a Mormon, but Rick Perry isn't.",NEUTRAL
8398626.mp4,There's no book on the table.,NEUTRAL
8398627.mp4,"No, no one has found the umbrella, it's still missing.",NEGATIVE
8398528.mp4,"Oh no, my mom hates surprises.",NEUTRAL
8398429.mp4,"Oh no, if there's a hurricane, the game is definitely cancelled.",NEUTRAL
8398430.mp4,"No, he's only 5'6"", he's short.",NEUTRAL
8398331.mp4,"What? No, right now we're in an economic crisis.",NEGATIVE
8398232.mp4,"We can't give out peanut butter, Beth is deathly allergic to peanuts,",NEUTRAL
8398233.mp4,Have you ever lived through a winter in Boston? It snows a lot!,NEUTRAL
8398134.mp4,"No, I'm not scared of heights. What makes you think that?",POSITIVE
8398035.mp4,I just drank it and it tastes fine.,NEUTRAL
8397936.mp4,Pete loves computers; he has three set up one next to the other at home!,POSITIVE
8397937.mp4,"No, it won't rain, but if it does the game will be cancelled for sure.",NEUTRAL
8397838.mp4,"American Airlines isn't that expensive, but if it was, then I'd be stuck because it's the only airline that flies between Boston and Florida.",NEGATIVE
8397739.mp4,"I like it, if it has butter, I'm fine with that.",POSITIVE
8397740.mp4,"I don't think he was planning to go, but if I see him, I'll have him call you.",NEUTRAL
8397641.mp4,Who was it that just bought a car?,NEUTRAL
8397542.mp4,"Someone found my keys, who was it?",NEUTRAL
8397543.mp4,Who bought a car?,NEUTRAL
8397444.mp4,Which one of you found my keys?,NEUTRAL
8397345.mp4,"When does the party start, at 8 or 9?",POSITIVE
8397246.mp4,Why is Jack nauseated?,NEUTRAL
8397247.mp4,What kind of car did he buy?,NEUTRAL
8397148.mp4,Who arrived late?,NEUTRAL
8397049.mp4,Which college did Mary go to?,NEUTRAL
8397050.mp4,Who fell in love with Bill?,POSITIVE
8396951.mp4,Will Bill move to New York?,NEUTRAL
8396852.mp4,I don't know if my sister likes Boston.,POSITIVE
8396853.mp4,Where did Sue move to?,NEUTRAL
8396754.mp4,Why is father upset?,NEGATIVE
8396655.mp4,Which famous actor is Liz related to?,NEUTRAL
8396656.mp4,How many kids does Phil have?,NEUTRAL
8396557.mp4,Have Jack and Sue met?,NEUTRAL
8396458.mp4,Does Jack have money?,NEUTRAL
8396459.mp4,Did Jack see something weird while he was waiting outside?,NEUTRAL
8396360.mp4,,NEUTRAL
8396261.mp4,The game finishes before 6? What time?,NEUTRAL
8396262.mp4,Are Jen and Joe married?,NEUTRAL
8396163.mp4,That dog that's chasing the cat isn't mine.,NEUTRAL
8396064.mp4,Your mom will love the gift you just bought for her.,POSITIVE
8395965.mp4,,NEUTRAL
8395966.mp4,"The man who broke into a house in Newton is probably the same person who broke into a house in Brookline,",NEGATIVE
8395867.mp4,"Wow, that coat you just bought looks warm!",POSITIVE
8395768.mp4,The man who was just thrown out of the plane was Alec Baldwin.,NEUTRAL
8395769.mp4,The cat that my neighbor found was small and hungry.,NEUTRAL
8395670.mp4,That student who was on the quiz show didn't win.,NEGATIVE
8395571.mp4,I met a lot of interesting people last night.,POSITIVE
8395572.mp4,The watch that my brother just found is real gold!,NEUTRAL
8395473.mp4,Jim threatened to sue the man who punched him.,NEGATIVE
8395374.mp4,The DVD that Netflix sent me was all scratched up.,NEUTRAL
8395375.mp4,The driver of the car that rear-ended me at a red light was talking on the phone at the time.,NEUTRAL
8395276.mp4,The article you wrote for the Boston Globe was good.,POSITIVE
338237.mp4,"If John has a grin on his face, that means he got the job.",POSITIVE
338228.mp4,If John stays home it probably means he's sick.,NEGATIVE
338219.mp4,If it's quiet in here it probably means that there are children upstairs sleeping.,NEUTRAL
3382110.mp4,"If my son is born tomorrow, he will be born in 2013.",NEUTRAL
3382011.mp4,"If Mary gets home late, John will probably be upset.",NEGATIVE
3381912.mp4,"If the people I invited show up late, they will regret it.",NEGATIVE
3381813.mp4,"If John isn't here, does anyone know where he went?",NEUTRAL
3381814.mp4,John isn't here. Does anyone know where he is?,NEUTRAL
3381715.mp4,"If you want to know, if John wins he will get a teddy bear.",POSITIVE
3381616.mp4,If OJ is innocent then my grandma can ride a bike.,POSITIVE
3381517.mp4,"When you leave, would you mind closing the gate?",NEUTRAL
3381418.mp4,"If he/she leaves, would you mind closing door/gate?",NEUTRAL
3381319.mp4,"If Mary is not happy, no one is.",NEUTRAL
3381320.mp4,"When Mary is not happy, no one is.",NEUTRAL
3381121.mp4,If the box hasn't arrived yet you should contact Fedex,NEUTRAL
3381122.mp4,If the box hasn't arrived yet you need to contact Fedex.,NEUTRAL
3381023.mp4,"If the box hasn't arrived yet, you need to contact Fedex.",NEUTRAL
3380924.mp4,If my mom has time she will bring cookies.,NEUTRAL
3380925.mp4,If mom has time she will bring cookies.,NEUTRAL
3380826.mp4,"If my sister neglects her homework, she won't succeed in school.",NEGATIVE
3380727.mp4,"If my sister neglects her homework, she won't succeed in school.",NEGATIVE
3380728.mp4,"If it had rained yesterday, I would've gone to the movies for sure.",NEUTRAL
3380629.mp4,"If it rained yesterday, I would have gone to the movies.",NEUTRAL
3380530.mp4,"If it rains tomorrow when I arrive at my uncle's house, I will stay inside.",NEUTRAL
3380531.mp4,"If it rains tomorrow when I arrive at my uncle's house, I will stay inside.",NEUTRAL
3380432.mp4,"If it rains tomorrow, that means that when I arrive at my uncle's house, I will stay inside.",NEUTRAL
3380433.mp4,"If John eats spinach, he will get sick.",NEGATIVE
3380334.mp4,"If John eats spinach, he will get nauseous and sick.",NEGATIVE
3380235.mp4,"If there's no time tomorrow, you can wash the car on Monday.",NEUTRAL
3380236.mp4,"If you don't have time tomorrow, you can wash the car on Monday.",NEUTRAL
3380137.mp4,I know it's going rain tomorrow.,NEUTRAL
3380038.mp4,"Last Monday, I knew it would rain the next day.",NEUTRAL
3380039.mp4,"If we go out to eat, who's paying?",NEUTRAL
3379940.mp4,"It doesn't matter if it rains or not, I will still go ahead and go swimming.",NEUTRAL
3379841.mp4,"If Obama picks a Republican, he will be sorry.",NEUTRAL
3379742.mp4,"If Obama picks a Republican, he will be sorry.",NEUTRAL
3379643.mp4,"If you order pizza here, it will be delicious.",POSITIVE
3379644.mp4,"If you order pizza here, I guarantee it will be delicious.",POSITIVE
3379545.mp4,"If you don't order pizza, you can order pasta instead.",NEUTRAL
3379446.mp4,"If you don't want pizza, you can order pasta.",NEUTRAL
3379447.mp4,"If you don't want pizza, you can order pasta.",NEUTRAL
3379348.mp4,"If a man has a wife, it means he loves her.",POSITIVE
3379349.mp4,"If a man has a wife, then he loves her.",POSITIVE
3379250.mp4,"If Jack has a wife, then he loves her.",POSITIVE
3379151.mp4,"If Jack gets a cat, he will take care of it.",POSITIVE
3379152.mp4,Each student that received an award is here watching.,POSITIVE
3379053.mp4,"If the student wins an award, he will get a $100 gift card.",POSITIVE
3378954.mp4,The student who won the award will get a $100 voucher.,POSITIVE
3378955.mp4,"If you find my keys, please give them back to me.",NEUTRAL
3378856.mp4,"Everytime I go to my uncle's house, he tends to stay inside.",NEUTRAL
3378757.mp4,"Yesterday, I didn't play any golf.",NEUTRAL
3378758.mp4,Now I'm reading a book.,NEUTRAL
3378659.mp4,I just read a book.,NEUTRAL
3378560.mp4,I just finished reading a book and I noticed there was a page missing.,NEUTRAL
3378461.mp4,I will read a book.,NEUTRAL
3378462.mp4,I finished reading the book.,NEUTRAL
3378363.mp4,"I would read this book, but it's boring.",NEGATIVE
3378264.mp4,I would've read the book but the beginning was boring.,NEGATIVE
3378265.mp4,"If the book wasn't boring, I would've read it.",NEUTRAL
3378166.mp4,"If it's not boring, I will read it.",NEUTRAL
3378067.mp4,He would read the book if he had time.,NEUTRAL
3378068.mp4,"If I wasn't so afraid, I would've gone white water rafting.",NEUTRAL
3377969.mp4,He/she will go to school if it's not canceled.,NEUTRAL
3377870.mp4,He/she will go to school if it's not cancelled.,NEUTRAL
3377871.mp4,"If he hadn't lost his ticket, then he could have gone to the play.",POSITIVE
3377772.mp4,"If she actually does it, the boss will not yell.",NEUTRAL
67276671.mp4,"If he actually liked his food, we would have cleaned his plate. He did not, so something is wrong.",NEUTRAL
627.mp4,The mouse escapes and the cat runs after it. The cat is chasing the mouse and the cat jumps onto the table.,NEUTRAL
8740.mp4,"A man walking saw money on the ground, and seeing no one was around, he pocketed it.",NEUTRAL
8841.mp4,That picture you gave me was beautiful.,POSITIVE
638.mp4,That man you just met is looking for a job.,NEUTRAL
649.mp4,"That book you are reading now, I read a long time ago when I was young.",NEUTRAL
6410.mp4,"The man who is painting my house, my sister knew him from a long time ago.",NEUTRAL
6511.mp4,They won't catch the thief that stole the paintings.,POSITIVE
6612.mp4,The woman who married Prince Charles`s son is famous now.,NEUTRAL
6713.mp4,The candidate who wins the Republican primary will run against Obama in the next election.,POSITIVE
6814.mp4,The sandwich I just ate was delicious!,POSITIVE
6815.mp4,"The club you are in, I want to join also.  (""C"" cut off from video!)",NEUTRAL
6916.mp4,Whichever team that wins this game will move onto the next game.,POSITIVE
7017.mp4,"If it rains, I`ll go home.",NEUTRAL
7118.mp4,"If you have a book, I will perhaps read it.",NEUTRAL
7119.mp4,"If you like chocolate, you will love this cake.",POSITIVE
7220.mp4,"If he doesn`t pass this course, he can`t graduate.",NEUTRAL
7321.mp4,"If the president is elected again, my father will be upset.",NEGATIVE
7422.mp4,"If I forget to go to the store, my mother will be upset.",NEGATIVE
7523.mp4,"If school is closed tomorrow, kids will play in the snow.",POSITIVE
7624.mp4,"If he has time, he will bake cookies.",NEUTRAL
7625.mp4,"If the weather is warm, we are going to the beach.",NEUTRAL
7726.mp4,"If he is allergic to peanuts, he cannot eat the cake.",NEUTRAL
7827.mp4,"If you want, we can work together.",NEUTRAL
7928.mp4,"If you want to walk, you can walk to the park.",NEUTRAL
7929.mp4,"When it rains, I have to leave.",NEUTRAL
8030.mp4,"When you get the book, read chapter two.",NEUTRAL
8131.mp4,"When you watch that movie, you will remember that famous actor.",NEUTRAL
8132.mp4,"When I go to Trader Joe`s, I must buy orange juice.",NEUTRAL
8233.mp4,"When it looks warm out, I must go to the beach.",NEUTRAL
8334.mp4,"When you finish homework, you can go play outside.",POSITIVE
8335.mp4,When did you graduate high school? Will you go to college?,NEUTRAL
8436.mp4,"When he struggled a lot in school, he became depressed.",NEGATIVE
8537.mp4,"Once he learns the truth, he will be disgusted.",NEUTRAL
8638.mp4,"If I'm working and my computer crashes, I will panic.",NEGATIVE
8639.mp4,"I was driving and I got a flat tire, so I called AAA and they came very quickly.",NEUTRAL
33102.mp4,"When the party is finished, I can go home.",POSITIVE
8942.mp4,Did John buy milk?,NEUTRAL
8943.mp4,Do you like movies?,POSITIVE
9044.mp4,Are you going to the party next week?,POSITIVE
9145.mp4,Do you mind helping me?,NEUTRAL
9246.mp4,Did those girls arrive on time?,NEUTRAL
9247.mp4,Do you think Obama will be elected again for his second term as president?,NEUTRAL
9348.mp4,Do you all agree?,POSITIVE
9449.mp4,Do you think I should leave now?,NEUTRAL
9450.mp4,Do you like physics class?,POSITIVE
9551.mp4,Is the class tough?,NEUTRAL
9652.mp4,Is there a lot of homework?,NEUTRAL
9753.mp4,Did you take an introduction to linguistics class?,NEUTRAL
9754.mp4,What did John buy yesterday?,NEUTRAL
9855.mp4,Who loves Mary?,POSITIVE
9956.mp4,Which vegetable do the kids love?,POSITIVE
9957.mp4,When did Mary buy the car?,NEUTRAL
58.mp4,How did Father fix the clock?,NEUTRAL
159.mp4,Where is the family going to tomorrow?,NEUTRAL
260.mp4,Who lost the key?,NEUTRAL
261.mp4,What time did my friend arrive?,POSITIVE
362.mp4,Why is the teacher upset?,NEGATIVE
463.mp4,Where did John live last year?,NEUTRAL
464.mp4,When did the President go to China?,NEUTRAL
565.mp4,Who left their book in my office?,NEUTRAL
666.mp4,"So far, no one has approached the new student.",NEGATIVE
667.mp4,I finished homework last night.,NEUTRAL
1068.mp4,Ann hates fish but likes chicken.,POSITIVE
1169.mp4,"She is fine with broccoli, but she refuses to eat spinach.",NEUTRAL
1170.mp4,My uncle never vists me.,NEUTRAL
1271.mp4,My sister only uses Mac computers.,NEUTRAL
1372.mp4,Boston is a great city.,POSITIVE
1473.mp4,My cat only eats cat food.,NEUTRAL
1474.mp4,My favorite dessert is pumpkin pie.,POSITIVE
1575.mp4,I love my new car.,POSITIVE
1676.mp4,It could be a tie. It's not clear who really won.,POSITIVE
1677.mp4,That dress is not my favorite.,NEGATIVE
1778.mp4,I've never seen a purple cow.,NEUTRAL
1879.mp4,My friend doesn't want to go out.,POSITIVE
1880.mp4,No one wants to go.,NEUTRAL
1981.mp4,"No, people won't leave.",NEUTRAL
2082.mp4,My brother can't help me.,NEUTRAL
2083.mp4,Nobody is looking to find money.,NEUTRAL
2184.mp4,The student has not yet read the book.,NEUTRAL
2285.mp4,"No, I wasn't late; I arrived on time.",NEUTRAL
2286.mp4,My mom didn't understand the question.,NEUTRAL
2387.mp4,Jack lied. He's not sick.,NEUTRAL
2488.mp4,You need to wait. Mom and Dad aren't ready.,NEUTRAL
2489.mp4,That job isn't hard.,NEUTRAL
2590.mp4,My friend is thrilled because he won the lottery.,POSITIVE
2691.mp4,My father moved here to Chicago.,NEUTRAL
2692.mp4,Jason is going home because he is hot.,NEUTRAL
2793.mp4,Who stole the money? Harry stole the money.,NEUTRAL
2894.mp4,When does rain in Seattle? It rains there everyday.,NEUTRAL
2895.mp4,Demi Moore's first husband was Bruce Willis.,NEUTRAL
2996.mp4,You must read the book because there is a test tomorrow.,NEUTRAL
3097.mp4,What does John eat? He eats caviar. Yuck!,NEUTRAL
3098.mp4,My best friend visited Boston yesterday.,POSITIVE
3199.mp4,The movie starts at 7.,NEUTRAL
32100.mp4,Wow! That watch costs three thousand dollars!,POSITIVE
32101.mp4,I must find a gift for my mom.,POSITIVE
24340345.mp4,The discussion so far then shows two different orientations - in relation to the development of language.,NEUTRAL
24363254.mp4,The growth of signing went in one direction; the growth of speaking went in another.,POSITIVE
24428547.mp4,That first pathway has a visual-tactile orientation. The other path is audiovocal.,NEUTRAL
24480520.mp4,"Deaf people made progress with the growth of signing.  The progress could have been greater, but it wasn't permitted.",POSITIVE
29052074.mp4,"Often because judgments come from the audio-oral perspective, the sensory politics results in judgments of broken sounds and harsh noises, This needs to be improved.",NEGATIVE
29096274.mp4,It's possible to enable people to learn about different orientations.,NEUTRAL
29112665.mp4,The social institutions influence everything from medication to education. It would be possible to train people to learn to see things in a different way.,NEUTRAL
29131229.mp4,"In their lives, all Deaf people really experience the hegemony of sound.",NEUTRAL
29154656.mp4,Many colleagues in cultural and visual studies discuss the role of the senses in today's world.,NEUTRAL
29238789.mp4,"They talk about the superiority of vision, and the ""tyranny of the hegemony of sound"".",POSITIVE
29294470.mp4,"In the hierarchy of the senses, the visual is now placed above sound.",NEUTRAL
29310279.mp4,The Deaf experience has been shown to be really different. The Deaf experience the dominance of sound around them.,NEUTRAL
10168352.mp4,"In the field of audiovocal orientation, they have their own way of viewing the role of voice range...",NEUTRAL
10201202.mp4,"and noise range. There are more things on the list, but I am focusing here on those two, with respect to acceptable ranges.",POSITIVE
10216984.mp4,It's not necessary for the ranges considered to be acceptable to be the same all over the the world.,NEUTRAL
10505807.mp4,"Some cultures have more expanded range norms than others, but all of them have range expectations.",NEUTRAL
10519239.mp4,"What happens in groups of people who have a visual-tactile oriented way of life is that they have their own habits, but they break many voice range rules when they join different groups.",POSITIVE
10531750.mp4,"They exceed normal voice ranges, which gives rise to various interpretations.",NEUTRAL
10554515.mp4,"When it's loud, it can be seen as a lack of politeness, as barbaric.",NEUTRAL
10596830.mp4,"Or perhaps there's something wrong with the voice, or the person will be thought to be slow-minded.",NEGATIVE
10615937.mp4,"If there's no voice, that means there's no identity.",NEGATIVE
10687420.mp4,Whoever makes this kind of judgment enters into sensory politics.,NEUTRAL
10705400.mp4,This happens when people don't know about the differences in sensory orientation.,NEUTRAL
11087530.mp4,"People make different judgments that are in conflict, giving rise to sensory politics.",NEUTRAL
89817651.mp4,"Like when a person is speaking, somebody can observe and analyze their identity,...",POSITIVE
89828188.mp4,"assess their character, intelligence, etc.  From the sound of their voice alone, similar to...",NEUTRAL
89944569.mp4,"other sounds that people make; people can observe and analyze the person's identity, character, and status. Just from noises the person makes.",NEUTRAL
89978744.mp4,"The louder the noise, the more others' estimation will be lowered, this may be viewed as rowdy. The quieter the noise level, the more this will be viewed highly and considered to be polite.",NEUTRAL
90083199.mp4,Both of these cases basically involve the range of cultural acceptance for making noise.,POSITIVE
90172571.mp4,"For example, in some places you are allowed to burp while in other places NO, it's forbidden!  It really varies.",NEGATIVE
90200300.mp4,"Now back to Deaf people: As they learn about noises they should not make, they share.",NEUTRAL
90267005.mp4,"One well-known videotape by Angela Petrone Stratiy, made in 1999, called ""Deaf people have problems,"" shares some experiences about things that make noises, as a warning.",NEGATIVE
90320862.mp4,"For example, a styrofoam cup, when it  is peeled, is extremely noisy and loud. It sounds like fingernails scratching a chalkboard. So there is a warning not to peel styrofoam cups.",NEUTRAL
90355380.mp4,"If you want to tease hearing people, then you can peel the styrofoam cup; that's kind of a warning.",NEGATIVE
90479985.mp4,Then explaining the two different kinds of papers. Which kind of paper is louder when you rip it?,NEUTRAL
90610287.mp4,How does it vary?,NEUTRAL
90625023.mp4,"Some paper needs to be ripped up slowly, and some needs to be torn up quickly.",NEUTRAL
90633569.mp4,How do we know?,NEUTRAL
90642487.mp4,Through different experiences and warnings.,NEUTRAL
90653137.mp4,"For example, the journal paper, which has holes in the paper, if you rip it slowly...",NEUTRAL
90787995.mp4,"if you rip it slowly, there will be loud noises.",NEUTRAL
90794733.mp4,It must be ripped fast to reduce the noise.,NEUTRAL
90865964.mp4,While the paper manila envelope...,NEUTRAL
90889301.mp4,"with the clip and the sticky strip to seal the envelope, it's fine to open that slowly.",NEUTRAL
90893690.mp4,"If it gets torn up fast, it's noisy.",NEGATIVE
90926892.mp4,So... there are various kinds of things.,NEUTRAL
90990793.mp4,Which make noise ? Which do not?  Hmm. It depends.,NEUTRAL
91005359.mp4,"On one occasion, friends misinterpreted the noises Dear people made.",POSITIVE
91010270.mp4,"As I said earlier. Deaf people making noise are regarded as ""off"", as if something is wrong. This tells a lot about status.",NEGATIVE
91055614.mp4,Sometimes hearing people interpret noises made by Deaf people and think maybe they're angry.,NEGATIVE
91062286.mp4,"For example, CODA children often...",NEUTRAL
91099884.mp4,"have hearing friends come over, to socialize.",POSITIVE
91152074.mp4,"One friend asked: ""Why is your mom angry?"", ""My mom angry?"" asked the CODA child. who then looked over at...",NEGATIVE
91156702.mp4,"mother in the kitchen, who was opening and closing cabinets and clanking the items. This was making noise.",NEUTRAL
91189263.mp4,"The CODA child said, ""Oh no, that's normal, mom isn't angry at all.""",POSITIVE
91212444.mp4,"The friend said, ""But the noises and clanking....""  It's just how she was dropping things and putting forks down. The friend interpreted that to mean she was angry.",NEUTRAL
92256000.mp4,There are many issues related to how body control is associated with objects in the environment.,NEUTRAL
92259670.mp4,"The cultural interpretation is that these noises fit with anger, happiness, or various other things.",POSITIVE
92262440.mp4,How to control making noises in the different places is also challenging.,NEUTRAL
35217421.mp4,"I am discussing issues related to voice identities,...",NEUTRAL
35967768.mp4,and how Deaf people form their voice range.,NEUTRAL
36283454.mp4,A different area is the control of sounds.,NEUTRAL
36697393.mp4,Deaf people's experiences related to the control of sound in the audiovocal world involve a lot of cultural expectations that are set up. There's an expected voice range that Deaf people tend to go above or below.,NEUTRAL
36725012.mp4,"There are a lot of stories and testimonies related to warnings on how to control sounds, or warnings to inform people...",NEGATIVE
36860638.mp4,"so they know that Deaf people do make noises. For example, a group in Minnesota called Communication Services for the Deaf made a list called the ""ABCs of work with Deaf people.""",NEUTRAL
37017223.mp4,"That list goes from ""A"" to ""N"".  PIcking a word, ""noise"": People should be aware that Deaf people make noise, often without realizing it.",NEUTRAL
37381512.mp4,"It would be appreciated if they're told about the noises they make, for the future.",POSITIVE
37411375.mp4,"But of course they need to be informed in a polite way, so they will accept it.",POSITIVE
37956612.mp4,In Iowa -- Greatechwaech -- the group Deaf Iowans Against Abuse made an alphabetical list.,NEGATIVE
38032430.mp4,"Under N is ""noisy,"" too. This further informs that Deaf people aren't silent, as people think. Deaf people do really make noises.",NEUTRAL
38116452.mp4,Often they don't realize how much noise they are making. So they're not as quiet as they think.,NEUTRAL
38275141.mp4,"Basically, two different groups informed the world that Deaf people do make noises, and that the stories Deaf people share about the various noises involve...",NEUTRAL
38389260.mp4,the idea of realizing that Deaf people's actions are beyond the cultural conception of noises.,NEUTRAL
38425538.mp4,"Sometimes there may be a place where the noise level seems fine, but then when you move to a different area, people react to the same noises as if there is something wrong, the noises are too loud.",NEGATIVE
38448512.mp4,How do you know which noises are a problem?  That's part of the the struggles and learning experiences of being a Deaf person in the audiovocal world.,NEGATIVE
38467574.mp4,I have different lists of stories and testimonies to share.,NEUTRAL
63794164.mp4,"The first topic relates to the voice -the role of the voice in an audio vocal oriented culture, It is very powerful.",POSITIVE
63799398.mp4,"There is a lot of information from the voice. When a person hears the speech of another, they can tell who that person is and the identity of that person.",NEUTRAL
63826223.mp4,"Analyzing information from a voice that tells their character, their personality, and their job. You may also be able to tell a person's size, height, weight, age, race, gender, sexual orientation...",NEUTRAL
64091671.mp4,"The voice can tell you if a person is intelligent, whether or not they went to college and whether or not they went to a high ranking college.",POSITIVE
64119013.mp4,"The voice can be used to determine a variety of information such as your work. From the moment you speak, people already know your identity and can judge who you are based on your voice.",NEUTRAL
64244796.mp4,"Even the tempo and speed of your voice, provides information.",NEUTRAL
64263610.mp4,"For example, in some areas of the world, people have a strong tendency to talk fast.",POSITIVE
64309594.mp4,"For example, in New York, the people there speak quickly.",NEUTRAL
64346425.mp4,We have our own idea of what our speech means.,NEUTRAL
64369711.mp4,"If you speak fast it means that you're smart, witty, smooth, and have a sharp mind.",POSITIVE
64388943.mp4,"When you look at a person and they are talking slow, you wonder why. You think that they must be dimwitted and have a slower mind.",NEUTRAL
64464227.mp4,It reflects that the concept that a person's identity can be found in the tempo of their speech.,NEUTRAL
64702525.mp4,"This is connected to the voice itself, and it is displayed like a print within voice identity.",POSITIVE
64740735.mp4,"Oftentimes, people who have experience  talking on the phone, visualize what the person they're talking to might look like.",POSITIVE
64778101.mp4,"When on the phone the person may perceive who they're talking to as being tall, smart, good looking and nice. They agree to meet the person the next day near the train and hang up",POSITIVE
64787678.mp4,"The next day, they arrive in the train area and keep looking for a tall person.",NEUTRAL
64807675.mp4,"When someone taps your shoulder and you look, and it is a short person saying ""Hello I'm meeting..."" and you're surprised because what you see is different than what you visualized.",NEUTRAL
64911193.mp4,"That person doesn't match up to what you visualized and as you look up and down at that person, you are still in awe.",NEUTRAL
64992976.mp4,That happens from time to time in different instances.,NEUTRAL
65003644.mp4,"A long time ago, there were silent movies. People would arrive it was to be in the silent movie, but then it changed and voice was added so people the audition necessarily included a voice test.",NEUTRAL
65034352.mp4,"Many people were shocked when they found out that the person and the voice didn't match up, especially John Gilbert, who was one character that was mentioned.",NEUTRAL
65086412.mp4,John's voice was a good match to the character he played. His character in the movie was that of a swashbuckler.,POSITIVE
65174582.mp4,"People who watch silent films can't hear it but can imagine a strong, heavy baritone voice from that swashbuckler character.",POSITIVE
65222243.mp4,You can imagine that the voice matches; you can't hear it but that's the voice you give to the character.,NEUTRAL
65254975.mp4,"When you start to visualize the character and their culture, you begin to give them a voice.",NEUTRAL
65308759.mp4,"When it was time for his voice test, his voice didn't match the character. Things weren't like they used to be and his career slumped.",NEUTRAL
65395294.mp4,"The voice is really important because it gives a lot of information about individual people, and that's the focus of cultural orientation.",NEUTRAL
65416379.mp4,People in that orientation field often have an awkward experience when meeting deaf people.,NEUTRAL
65791368.mp4,This can be awkward for them especially when a deaf person is over there...,NEUTRAL
65827375.mp4,and an interpreter over here and they feel the experience of tracking who is speaking.,NEUTRAL
65838595.mp4,The deaf person is signing over there but you are also hearing the voice of the interpreter over here.,NEUTRAL
65875468.mp4,It's like ventriloquism when they transfer their voice to the puppet.,POSITIVE
65914858.mp4,Bauman mentioned the concept of separating interpreting and ventriloquism.,NEUTRAL
65968779.mp4,It's a concept where you figure out how to identify who...,NEUTRAL
66023978.mp4,... whose voice it is when the sound is coming from a different direction,NEUTRAL
66058307.mp4,"and even worse, whose is the voice that you're associating with a persona.",NEGATIVE
66064734.mp4,"The voice holds the identity, and that identity is what gets associated with the deaf person.",NEUTRAL
66097229.mp4,That identity is given to the deaf person.,NEUTRAL
66464326.mp4,Suppose a deaf person is signing and the signing is really heavy.,NEUTRAL
66477041.mp4,but the interpreter is speaking with a very high pitched voice.,NEUTRAL
66517466.mp4,You will imagine that that person has a character associated with a high pitched tone.,NEUTRAL
66526661.mp4,"That experience of conflict of trying to figure out the voice of the interpreter and compare it to the deaf person signing, happens often.",NEUTRAL
66557963.mp4,There are real implications behind the value of speech culture and what it means when it's given a voice.,POSITIVE
66579489.mp4,"So when you meet a deaf person and have an experience where you encounter them and they don't talk, you try to figure them out.",NEUTRAL
66649316.mp4,They start to ask the question of who are you and compare it to what they know from their own culture.,NEUTRAL
66761702.mp4,you already have a system set up of what it means when someone doesn't speak.,NEUTRAL
66796156.mp4,It's not my personal meaning system but it stems from social history.,NEUTRAL
66814215.mp4,"The sound of their voice helps you to make a connection to who they are but now,",NEUTRAL
66876808.mp4,"a deaf person approches you and they don't talk, suppose they're mute, and you're trying to figure them out.",NEUTRAL
66882515.mp4,Who are you?,NEUTRAL
66919772.mp4,How do I trust them if I don't know who they are?,POSITIVE
66940656.mp4,I can't even analyze your identity through your voice.,NEUTRAL
66989916.mp4,So that experience is really off and it's a different orientation.,NEUTRAL
67010035.mp4,A lot of Deaf people experience trying to control their voice and the conception of their voice. They try to make voice accommodations.,NEUTRAL
67058780.mp4,Wow there are a lot of different experiences.,POSITIVE
9188477.mp4,There are various things related to the “voice” that are equally related to “life” more generally.,NEUTRAL
9273339.mp4,"When you meet a person who doesn`t use their voice, you will be looking at them as a lost person without an identity.",NEUTRAL
9372812.mp4,And there is even a quesiton of whether such a person is alive or not.,POSITIVE
9410009.mp4,The culture has developed the idea of the voice itself,NEUTRAL
9448509.mp4,"If I hear myself, therefore I am alive",POSITIVE
