video_name,true_label,lstm_prob_negative,lstm_prob_neutral,lstm_prob_positive
03EzcoSP2pc_12-8-rgb_front,Positive,0.28363058,0.30813065,0.40823883
03EzcoSP2pc_13-8-rgb_front,Neutral,0.31665,0.26034996,0.423
03EzcoSP2pc_14-8-rgb_front,Neutral,0.3140054,0.28022063,0.405774
03EzcoSP2pc_15-8-rgb_front,Neutral,0.29923493,0.27915272,0.42161238
03EzcoSP2pc_2-8-rgb_front,Neutral,0.33054763,0.33714128,0.33231106
03EzcoSP2pc_3-8-rgb_front,Neutral,0.27822152,0.27569744,0.44608107
03EzcoSP2pc_4-8-rgb_front,Neutral,0.26894638,0.27235126,0.45870233
03EzcoSP2pc_5-8-rgb_front,Positive,0.3189561,0.21582596,0.4652179
03EzcoSP2pc_6-8-rgb_front,Neutral,0.39630333,0.2655702,0.3381265
03EzcoSP2pc_7-8-rgb_front,Positive,0.35076678,0.27849492,0.37073833
03EzcoSP2pc_8-8-rgb_front,Positive,0.23211448,0.33416557,0.4337199
03EzcoSP2pc_9-8-rgb_front,Negative,0.28644875,0.2653356,0.44821572
03SgrpiJkSw_0-8-rgb_front,Neutral,0.33054763,0.33714128,0.33231106
03SgrpiJkSw_1-8-rgb_front,Neutral,0.33054763,0.33714128,0.33231106
03SgrpiJkSw_10-8-rgb_front,Positive,0.3521034,0.25168958,0.39620697
03SgrpiJkSw_11-8-rgb_front,Positive,0.33054763,0.33714128,0.33231106
03SgrpiJkSw_12-8-rgb_front,Neutral,0.32193667,0.27678168,0.4012817
03SgrpiJkSw_13-8-rgb_front,Positive,0.33332184,0.2850772,0.38160098
03SgrpiJkSw_14-8-rgb_front,Neutral,0.2583264,0.28848985,0.45318374
03SgrpiJkSw_2-8-rgb_front,Neutral,0.33054766,0.33714128,0.33231106
03SgrpiJkSw_3-8-rgb_front,Neutral,0.33054763,0.33714128,0.33231106
03SgrpiJkSw_4-8-rgb_front,Neutral,0.3305477,0.33714125,0.33231103
03SgrpiJkSw_5-8-rgb_front,Neutral,0.34913805,0.31273583,0.33812615
03SgrpiJkSw_6-8-rgb_front,Positive,0.33054763,0.33714128,0.33231106
03SgrpiJkSw_7-8-rgb_front,Neutral,0.2831862,0.26187435,0.45493948
03SgrpiJkSw_8-8-rgb_front,Negative,0.33054763,0.33714128,0.33231106
03SgrpiJkSw_9-8-rgb_front,Neutral,0.27137133,0.27363744,0.45499113
03VktV6bl7c_0-8-rgb_front,Negative,0.24481441,0.33028847,0.42489704
03VktV6bl7c_1-8-rgb_front,Neutral,0.25552613,0.30385077,0.44062304
03VktV6bl7c_2-8-rgb_front,Neutral,0.33054763,0.33714128,0.33231106
03VktV6bl7c_3-8-rgb_front,Neutral,0.33054763,0.33714128,0.33231106
03VktV6bl7c_4-8-rgb_front,Positive,0.33054763,0.33714128,0.33231106
03VktV6bl7c_5-8-rgb_front,Neutral,0.2585908,0.33125287,0.41015637
03VktV6bl7c_6-8-rgb_front,Positive,0.27355602,0.29601163,0.43043238
03VktV6bl7c_7-8-rgb_front,Neutral,0.308006,0.28032565,0.4116684
03VktV6bl7c_8-8-rgb_front,Neutral,0.37724653,0.31402954,0.30872387
03VktV6bl7c_9-8-rgb_front,Positive,0.28758785,0.30276304,0.40964913
03WUE9zzQY4_0-8-rgb_front,Neutral,0.33054763,0.33714128,0.33231106
03WUE9zzQY4_1-8-rgb_front,Neutral,0.33054763,0.33714128,0.33231106
03WUE9zzQY4_10-8-rgb_front,Positive,0.33054763,0.33714128,0.33231106
03WUE9zzQY4_11-8-rgb_front,Positive,0.33054763,0.33714128,0.33231106
03WUE9zzQY4_12-8-rgb_front,Positive,0.33054763,0.33714128,0.33231106
03WUE9zzQY4_13-8-rgb_front,Positive,0.33054942,0.33714113,0.3323095
03WUE9zzQY4_14-8-rgb_front,Neutral,0.24591321,0.33329314,0.4207936
03WUE9zzQY4_15-8-rgb_front,Neutral,0.2857886,0.32208884,0.3921225
03WUE9zzQY4_16-8-rgb_front,Neutral,0.31689495,0.30224532,0.38085967
03WUE9zzQY4_2-8-rgb_front,Neutral,0.33054763,0.33714128,0.33231106
03WUE9zzQY4_3-8-rgb_front,Positive,0.26537034,0.3118572,0.4227725
03WUE9zzQY4_4-8-rgb_front,Neutral,0.33054927,0.33714116,0.33230954
03WUE9zzQY4_5-8-rgb_front,Positive,0.33054763,0.33714128,0.33231106
03WUE9zzQY4_6-8-rgb_front,Neutral,0.33054763,0.33714128,0.33231106
03WUE9zzQY4_7-8-rgb_front,Neutral,0.33054763,0.33714128,0.33231106
03WUE9zzQY4_8-8-rgb_front,Neutral,0.33054763,0.33714128,0.33231106
03WUE9zzQY4_9-8-rgb_front,Negative,0.31577373,0.30688465,0.37734163
03jABW2MKkk_0-8-rgb_front,Neutral,0.27882206,0.34976262,0.37141532
03jABW2MKkk_1-8-rgb_front,Positive,0.24859728,0.33646885,0.4149339
03jABW2MKkk_10-8-rgb_front,Neutral,0.2544985,0.32478997,0.42071146
03jABW2MKkk_11-8-rgb_front,Neutral,0.24422836,0.33107942,0.42469224
03jABW2MKkk_12-8-rgb_front,Neutral,0.33054763,0.33714128,0.33231106
03jABW2MKkk_13-8-rgb_front,Neutral,0.33136994,0.27623868,0.39239138
03jABW2MKkk_14-8-rgb_front,Positive,0.33054763,0.33714128,0.33231106
03jABW2MKkk_15-8-rgb_front,Neutral,0.33054766,0.33714128,0.33231106
03jABW2MKkk_2-8-rgb_front,Neutral,0.24634635,0.32794482,0.42570874
03jABW2MKkk_3-8-rgb_front,Positive,0.2500007,0.3288571,0.42114225
03jABW2MKkk_4-8-rgb_front,Neutral,0.3057599,0.2796932,0.41454697
03jABW2MKkk_5-8-rgb_front,Neutral,0.28763828,0.36413565,0.34822607
03jABW2MKkk_6-8-rgb_front,Positive,0.3305477,0.33714128,0.33231103
03jABW2MKkk_7-8-rgb_front,Neutral,0.33054763,0.33714128,0.33231106
03jABW2MKkk_8-8-rgb_front,Positive,0.24612075,0.33094698,0.42293224
03jABW2MKkk_9-8-rgb_front,Neutral,0.33055004,0.33714128,0.3323087
03lzv6OzJhE_1-8-rgb_front,Neutral,0.33006692,0.26669195,0.40324107
03lzv6OzJhE_10-8-rgb_front,Neutral,0.32074988,0.27768892,0.4015612
03lzv6OzJhE_11-8-rgb_front,Neutral,0.27593368,0.3141373,0.40992898
03lzv6OzJhE_12-8-rgb_front,Positive,0.33054763,0.33714128,0.33231106
03lzv6OzJhE_13-8-rgb_front,Positive,0.2782988,0.30798995,0.41371125
03lzv6OzJhE_14-8-rgb_front,Neutral,0.2338139,0.35570824,0.41047788
03lzv6OzJhE_15-8-rgb_front,Neutral,0.26275635,0.34543145,0.39181218
03lzv6OzJhE_16-8-rgb_front,Neutral,0.31297165,0.30926168,0.37776667
03lzv6OzJhE_17-8-rgb_front,Neutral,0.25190932,0.34132603,0.4067646
03lzv6OzJhE_18-8-rgb_front,Neutral,0.39718962,0.31800744,0.28480297
03lzv6OzJhE_19-8-rgb_front,Neutral,0.33055088,0.33714518,0.332304
03lzv6OzJhE_20-8-rgb_front,Positive,0.25645533,0.33721292,0.40633178
03lzv6OzJhE_2_3-8-rgb_front,Neutral,0.29354295,0.2873446,0.41911247
03lzv6OzJhE_4-8-rgb_front,Positive,0.28834847,0.33195144,0.37970018
03lzv6OzJhE_5-8-rgb_front,Positive,0.3495924,0.2659879,0.3844197
03lzv6OzJhE_6-8-rgb_front,Neutral,0.3597876,0.32096738,0.31924504
03lzv6OzJhE_7-8-rgb_front,Neutral,0.24433838,0.3534154,0.4022462
03lzv6OzJhE_8-8-rgb_front,Positive,0.2755487,0.34552106,0.3789302
03lzv6OzJhE_9-8-rgb_front,Neutral,0.4299998,0.2615625,0.30843765
03pzaOT7rPM_0-8-rgb_front,Neutral,0.28012303,0.29622284,0.4236542
03pzaOT7rPM_1-8-rgb_front,Neutral,0.31995162,0.28728536,0.39276302
03pzaOT7rPM_2-8-rgb_front,Positive,0.3076303,0.24869011,0.44367957
03pzaOT7rPM_3-8-rgb_front,Positive,0.30940625,0.28631315,0.40428054
03pzaOT7rPM_4-8-rgb_front,Neutral,0.3493797,0.2950423,0.35557804
03pzaOT7rPM_5-8-rgb_front,Neutral,0.31205502,0.26505896,0.422886
03pzaOT7rPM_6-8-rgb_front,Positive,0.3400895,0.27984172,0.3800688
03pzaOT7rPM_7-8-rgb_front,Positive,0.30909458,0.28803107,0.4028744
03pzaOT7rPM_8-8-rgb_front,Positive,0.32472837,0.26068777,0.41458383
03w0fj9vLpo_1-8-rgb_front,Neutral,0.3305477,0.33714128,0.33231106
03w0fj9vLpo_10-8-rgb_front,Neutral,0.3062833,0.2931559,0.4005608
03w0fj9vLpo_11-8-rgb_front,Neutral,0.27696759,0.26072177,0.4623107
03w0fj9vLpo_12-8-rgb_front,Neutral,0.24192344,0.3370578,0.42101878
03w0fj9vLpo_13-8-rgb_front,Positive,0.3305379,0.33715695,0.33230513
03w0fj9vLpo_14-8-rgb_front,Neutral,0.3137779,0.28758022,0.39864185
03w0fj9vLpo_15-8-rgb_front,Neutral,0.32901844,0.25000885,0.42097268
03w0fj9vLpo_2-8-rgb_front,Positive,0.2679556,0.29204583,0.43999863
03w0fj9vLpo_3-8-rgb_front,Neutral,0.30568454,0.27450696,0.41980848
03w0fj9vLpo_4-8-rgb_front,Neutral,0.33054763,0.33714128,0.33231106
03w0fj9vLpo_5-8-rgb_front,Neutral,0.33054766,0.33714125,0.33231103
03w0fj9vLpo_6-8-rgb_front,Positive,0.31629688,0.27971107,0.40399206
03w0fj9vLpo_7-8-rgb_front,Neutral,0.3046886,0.27481043,0.42050096
03w0fj9vLpo_8-8-rgb_front,Neutral,0.32120094,0.28316537,0.39563367
03w0fj9vLpo_9-8-rgb_front,Neutral,0.25923955,0.33959064,0.4011698
03xD5BhCG94_0-8-rgb_front,Positive,0.26889145,0.35697573,0.37413278
03xD5BhCG94_1-8-rgb_front,Neutral,0.33054763,0.33714128,0.33231106
03xD5BhCG94_10-8-rgb_front,Neutral,0.33054763,0.33714128,0.33231106
03xD5BhCG94_11-8-rgb_front,Neutral,0.31120604,0.31304964,0.37574425
03xD5BhCG94_12-8-rgb_front,Neutral,0.33054763,0.33714128,0.33231106
03xD5BhCG94_13-8-rgb_front,Neutral,0.33054763,0.33714128,0.33231106
03xD5BhCG94_14-8-rgb_front,Neutral,0.24365118,0.32588568,0.43046317
03xD5BhCG94_15-8-rgb_front,Neutral,0.33054763,0.33714128,0.33231106
03xD5BhCG94_16-8-rgb_front,Neutral,0.33054763,0.33714128,0.33231106
03xD5BhCG94_17-8-rgb_front,Neutral,0.33054763,0.33714128,0.33231106
03xD5BhCG94_18-8-rgb_front,Positive,0.33054763,0.33714128,0.33231106
03xD5BhCG94_19-8-rgb_front,Neutral,0.33054763,0.33714128,0.33231106
03xD5BhCG94_2-8-rgb_front,Positive,0.33054763,0.33714128,0.33231106
03xD5BhCG94_20-8-rgb_front,Neutral,0.33054763,0.33714128,0.33231106
03xD5BhCG94_21-8-rgb_front,Positive,0.33054763,0.33714128,0.33231106
03xD5BhCG94_22-8-rgb_front,Neutral,0.33054763,0.33714128,0.33231106
03xD5BhCG94_23-8-rgb_front,Positive,0.33054763,0.33714128,0.33231106
03xD5BhCG94_24-8-rgb_front,Positive,0.33054763,0.33714128,0.33231106
03xD5BhCG94_25-8-rgb_front,Neutral,0.33054772,0.3371413,0.33231106
03xD5BhCG94_3-8-rgb_front,Neutral,0.33054763,0.33714128,0.33231106
03xD5BhCG94_4-8-rgb_front,Neutral,0.3541928,0.26160678,0.38420045
03xD5BhCG94_5-8-rgb_front,Positive,0.24957165,0.33626685,0.41416156
03xD5BhCG94_6-8-rgb_front,Neutral,0.26015654,0.29727486,0.44256854
03xD5BhCG94_7-8-rgb_front,Positive,0.33054787,0.3371412,0.33231094
03xD5BhCG94_8-8-rgb_front,Neutral,0.25434458,0.30423087,0.44142455
03xD5BhCG94_9-8-rgb_front,Positive,0.33054766,0.33714128,0.33231106
04-j8JucIXg_0-8-rgb_front,Neutral,0.28702223,0.3173108,0.39566696
04-j8JucIXg_1-8-rgb_front,Neutral,0.28598103,0.30743152,0.40658748
04-j8JucIXg_10-8-rgb_front,Positive,0.25315145,0.32341582,0.42343268
04-j8JucIXg_11-8-rgb_front,Neutral,0.3305547,0.33716592,0.3322794
04-j8JucIXg_12-8-rgb_front,Positive,0.33054763,0.33714128,0.33231106
04-j8JucIXg_2-8-rgb_front,Neutral,0.23659657,0.31162047,0.45178294
04-j8JucIXg_3-8-rgb_front,Neutral,0.21802707,0.29781264,0.4841603
04-j8JucIXg_4-8-rgb_front,Neutral,0.3305477,0.3371413,0.33231106
04-j8JucIXg_5-8-rgb_front,Positive,0.33054763,0.33714128,0.33231106
04-j8JucIXg_6-8-rgb_front,Neutral,0.25077066,0.3311617,0.41806763
04-j8JucIXg_7-8-rgb_front,Positive,0.33054793,0.33714125,0.33231091
04-j8JucIXg_8-8-rgb_front,Neutral,0.33054763,0.33714128,0.33231106
04-j8JucIXg_9-8-rgb_front,Neutral,0.30436668,0.3182833,0.37735006
04DtdCu2kfg_0-5-rgb_front,Neutral,0.33054763,0.33714128,0.33231106
04DtdCu2kfg_1-5-rgb_front,Neutral,0.33055034,0.33714172,0.33230796
04DtdCu2kfg_10-5-rgb_front,Neutral,0.3305477,0.33714128,0.33231103
04DtdCu2kfg_11-5-rgb_front,Positive,0.3409148,0.36851245,0.29057282
04DtdCu2kfg_12-5-rgb_front,Neutral,0.23348755,0.391559,0.3749535
04DtdCu2kfg_13-5-rgb_front,Neutral,0.33813664,0.29078,0.3710833
04DtdCu2kfg_14-5-rgb_front,Neutral,0.33054417,0.33715636,0.33229944
04DtdCu2kfg_15-5-rgb_front,Neutral,0.22614947,0.36058566,0.4132648
04DtdCu2kfg_16-5-rgb_front,Neutral,0.35519743,0.30376345,0.34103918
04DtdCu2kfg_17-5-rgb_front,Positive,0.29514614,0.3280184,0.3768354
04DtdCu2kfg_18-5-rgb_front,Positive,0.3294912,0.38937804,0.28113076
04DtdCu2kfg_19-5-rgb_front,Neutral,0.38921493,0.30817887,0.30260617
04DtdCu2kfg_2-5-rgb_front,Positive,0.21837139,0.34064105,0.44098765
04DtdCu2kfg_20-5-rgb_front,Positive,0.33520603,0.29580545,0.36898848
04DtdCu2kfg_3-5-rgb_front,Neutral,0.24742258,0.36862782,0.3839496
04DtdCu2kfg_4-5-rgb_front,Neutral,0.32490224,0.3699388,0.3051589
04DtdCu2kfg_5-5-rgb_front,Neutral,0.33423522,0.36676192,0.2990028
04DtdCu2kfg_6-5-rgb_front,Neutral,0.26004422,0.40289816,0.33705765
04DtdCu2kfg_7-5-rgb_front,Positive,0.22382918,0.37552342,0.40064746
04DtdCu2kfg_8-5-rgb_front,Neutral,0.22982599,0.35199222,0.4181818
04DtdCu2kfg_9-5-rgb_front,Neutral,0.34090143,0.32991466,0.32918388
04VKILduLSM_0-8-rgb_front,Positive,0.33054766,0.33714128,0.33231106
04VKILduLSM_1-8-rgb_front,Neutral,0.33055165,0.3371427,0.33230564
04VKILduLSM_10-8-rgb_front,Positive,0.33054766,0.33714128,0.33231106
04VKILduLSM_11-8-rgb_front,Neutral,0.2824017,0.30548868,0.41210955
04VKILduLSM_12-8-rgb_front,Positive,0.33001846,0.33876523,0.33121625
04VKILduLSM_13-8-rgb_front,Neutral,0.23614548,0.31409934,0.4497552
04VKILduLSM_14-8-rgb_front,Neutral,0.25247282,0.3478334,0.39969385
04VKILduLSM_15-8-rgb_front,Neutral,0.23424534,0.33644602,0.4293087
04VKILduLSM_2-8-rgb_front,Neutral,0.26522902,0.32132673,0.41344422
04VKILduLSM_3-8-rgb_front,Neutral,0.33054763,0.33714128,0.33231106
04VKILduLSM_4-8-rgb_front,Positive,0.24408597,0.345173,0.4107411
04VKILduLSM_5-8-rgb_front,Neutral,0.33054852,0.33714107,0.33231038
04VKILduLSM_6-8-rgb_front,Neutral,0.31838423,0.27831042,0.40330532
04VKILduLSM_7-8-rgb_front,Neutral,0.39695922,0.3049106,0.29813015
04VKILduLSM_8-8-rgb_front,Neutral,0.33054763,0.33714128,0.33231106
04VKILduLSM_9-8-rgb_front,Neutral,0.36411005,0.32472283,0.31116715
04hnjLKHh2g_0-5-rgb_front,Negative,0.33054766,0.3371782,0.3322741
04hnjLKHh2g_1-5-rgb_front,Negative,0.25941703,0.32639372,0.41418934
04hnjLKHh2g_10-5-rgb_front,Neutral,0.25229186,0.34119993,0.4065082
04hnjLKHh2g_11-5-rgb_front,Neutral,0.2619631,0.34010255,0.39793435
04hnjLKHh2g_12-5-rgb_front,Neutral,0.25684628,0.34266165,0.40049204
04hnjLKHh2g_13-5-rgb_front,Neutral,0.38146675,0.30362976,0.31490344
04hnjLKHh2g_14-5-rgb_front,Neutral,0.2525767,0.33928487,0.40813842
04hnjLKHh2g_15-5-rgb_front,Neutral,0.2569398,0.34262827,0.4004319
04hnjLKHh2g_16-5-rgb_front,Neutral,0.37199673,0.32345614,0.30454713
04hnjLKHh2g_17-5-rgb_front,Neutral,0.3305477,0.3371413,0.33231106
04hnjLKHh2g_18-5-rgb_front,Neutral,0.23289692,0.32043362,0.44666943
04hnjLKHh2g_19-5-rgb_front,Neutral,0.30405203,0.31516644,0.38078153
04hnjLKHh2g_2-5-rgb_front,Neutral,0.2371986,0.32241744,0.4403839
04hnjLKHh2g_20-5-rgb_front,Neutral,0.25672415,0.3387753,0.4045006
04hnjLKHh2g_21-5-rgb_front,Positive,0.33054885,0.3371412,0.33231
04hnjLKHh2g_22-5-rgb_front,Neutral,0.25775722,0.3423714,0.3998714
04hnjLKHh2g_23-5-rgb_front,Neutral,0.28247753,0.35516232,0.36236012
04hnjLKHh2g_24-5-rgb_front,Neutral,0.3876621,0.3262106,0.28612736
04hnjLKHh2g_25-5-rgb_front,Negative,0.33054766,0.33714128,0.33231106
04hnjLKHh2g_3-5-rgb_front,Neutral,0.25160456,0.34210262,0.4062928
04hnjLKHh2g_4-5-rgb_front,Neutral,0.29671073,0.31404278,0.38924652
04hnjLKHh2g_5-5-rgb_front,Negative,0.26568258,0.34193987,0.3923776
04hnjLKHh2g_6-5-rgb_front,Neutral,0.2680914,0.32511404,0.40679464
04hnjLKHh2g_7-5-rgb_front,Positive,0.25178924,0.33687988,0.41133094
04hnjLKHh2g_8-5-rgb_front,Neutral,0.26573002,0.33633596,0.39793405
04hnjLKHh2g_9-5-rgb_front,Neutral,0.33039695,0.33757728,0.33202574
05LWN7tIdEo_0-5-rgb_front,Negative,0.25812218,0.3082614,0.43361646
05LWN7tIdEo_1-5-rgb_front,Neutral,0.30838645,0.31354988,0.37806374
05LWN7tIdEo_2-5-rgb_front,Neutral,0.33084005,0.3325774,0.3365825
05LWN7tIdEo_3-5-rgb_front,Neutral,0.26398167,0.3365719,0.3994465
05LWN7tIdEo_4-5-rgb_front,Neutral,0.25042707,0.29944706,0.45012584
05LWN7tIdEo_5-5-rgb_front,Neutral,0.33054763,0.33714128,0.33231106
05LWN7tIdEo_6-5-rgb_front,Neutral,0.22986095,0.32309142,0.44704756
05LWN7tIdEo_7-5-rgb_front,Positive,0.2668123,0.3248799,0.40830785
05gjcxakphc_1-5-rgb_front,Positive,0.25667575,0.33868667,0.40463755
05gjcxakphc_10-5-rgb_front,Neutral,0.2700594,0.34490573,0.3850349
05gjcxakphc_11-5-rgb_front,Positive,0.25785524,0.34223592,0.39990884
05gjcxakphc_2-5-rgb_front,Neutral,0.2584377,0.3148759,0.4266864
05gjcxakphc_3-5-rgb_front,Positive,0.27992383,0.33055443,0.3895217
05gjcxakphc_4-5-rgb_front,Positive,0.38076445,0.28757817,0.33165738
05gjcxakphc_5-5-rgb_front,Neutral,0.35486004,0.2868745,0.35826546
05gjcxakphc_6-5-rgb_front,Positive,0.33055252,0.33714205,0.3323054
05gjcxakphc_7-5-rgb_front,Neutral,0.35649785,0.27390912,0.369593
05gjcxakphc_8-5-rgb_front,Neutral,0.261572,0.36953366,0.3688943
05gjcxakphc_9-5-rgb_front,Positive,0.3076356,0.3159932,0.3763712
05pLyheXjeo_0-5-rgb_front,Neutral,0.24165778,0.30473348,0.45360872
05pLyheXjeo_1-5-rgb_front,Neutral,0.37347072,0.29810363,0.32842574
05pLyheXjeo_10-5-rgb_front,Neutral,0.33054763,0.33714128,0.33231106
05pLyheXjeo_11-5-rgb_front,Positive,0.33054763,0.33714128,0.33231106
05pLyheXjeo_12-5-rgb_front,Positive,0.33054763,0.33714128,0.33231106
05pLyheXjeo_13-5-rgb_front,Neutral,0.33054763,0.33714128,0.33231106
05pLyheXjeo_14-5-rgb_front,Neutral,0.33054778,0.33714128,0.332311
05pLyheXjeo_15-5-rgb_front,Neutral,0.2696781,0.3426198,0.38770217
05pLyheXjeo_16-5-rgb_front,Positive,0.33054823,0.3371412,0.33231062
05pLyheXjeo_17-5-rgb_front,Positive,0.3929345,0.27887455,0.32819095
05pLyheXjeo_18-5-rgb_front,Neutral,0.33054763,0.33714128,0.33231106
05pLyheXjeo_19-5-rgb_front,Positive,0.33054763,0.33714128,0.33231106
05pLyheXjeo_2-5-rgb_front,Neutral,0.33054766,0.33714128,0.33231106
05pLyheXjeo_20-5-rgb_front,Positive,0.33054787,0.3371412,0.33231086
05pLyheXjeo_21-5-rgb_front,Neutral,0.29489353,0.33047652,0.37462997
05pLyheXjeo_3-5-rgb_front,Neutral,0.33054763,0.33714128,0.33231106
05pLyheXjeo_4-5-rgb_front,Neutral,0.33005667,0.3364656,0.33347777
05pLyheXjeo_5-5-rgb_front,Neutral,0.33054772,0.3371413,0.33231106
05pLyheXjeo_6-5-rgb_front,Positive,0.33055153,0.33714157,0.33230698
05pLyheXjeo_7-5-rgb_front,Positive,0.33082896,0.33680105,0.33236992
05pLyheXjeo_8-5-rgb_front,Neutral,0.26828775,0.33753902,0.39417326
05pLyheXjeo_9-5-rgb_front,Neutral,0.33054763,0.33714128,0.33231106
05snMPwCV98_0-5-rgb_front,Neutral,0.2570071,0.33919922,0.4037937
05snMPwCV98_1-5-rgb_front,Positive,0.2541529,0.32996264,0.4158845
05snMPwCV98_10-5-rgb_front,Negative,0.33054763,0.33714128,0.33231106
05snMPwCV98_11-5-rgb_front,Negative,0.25736597,0.33547288,0.40716112
05snMPwCV98_12-5-rgb_front,Neutral,0.33050725,0.3372633,0.33222944
05snMPwCV98_13-5-rgb_front,Positive,0.25472528,0.3346769,0.41059783
05snMPwCV98_2_3-5-rgb_front,Neutral,0.2578599,0.34231398,0.39982614
05snMPwCV98_4-5-rgb_front,Neutral,0.27966717,0.3231233,0.39720955
05snMPwCV98_5-5-rgb_front,Positive,0.33054763,0.33714128,0.33231106
05snMPwCV98_6-5-rgb_front,Neutral,0.27803797,0.3234099,0.39855212
05snMPwCV98_7-5-rgb_front,Neutral,0.319777,0.31794688,0.3622762
05snMPwCV98_8-5-rgb_front,Neutral,0.33054763,0.33714128,0.33231106
05snMPwCV98_9-5-rgb_front,Neutral,0.22972585,0.31299832,0.45727584
05svBr3FJD4_1-5-rgb_front,Neutral,0.24308792,0.32428387,0.43262824
06S7xXXHWIs_0-5-rgb_front,Neutral,0.23063241,0.31039155,0.45897606
06S7xXXHWIs_1-5-rgb_front,Positive,0.3305517,0.33717436,0.33227384
06S7xXXHWIs_10-5-rgb_front,Neutral,0.33059722,0.32606924,0.3433336
06S7xXXHWIs_11-5-rgb_front,Neutral,0.37823257,0.3156573,0.30611014
06S7xXXHWIs_2-5-rgb_front,Neutral,0.33054763,0.33714128,0.33231106
06S7xXXHWIs_3-5-rgb_front,Negative,0.25692844,0.3248653,0.41820621
06S7xXXHWIs_4-5-rgb_front,Neutral,0.2566116,0.33807555,0.40531287
06S7xXXHWIs_5-5-rgb_front,Neutral,0.23589581,0.30877954,0.45532465
06S7xXXHWIs_6-5-rgb_front,Neutral,0.32932395,0.31683984,0.35383624
06S7xXXHWIs_7-5-rgb_front,Neutral,0.33055288,0.33714384,0.33230335
06S7xXXHWIs_8-5-rgb_front,Neutral,0.26848495,0.31518054,0.41633445
06S7xXXHWIs_9-5-rgb_front,Neutral,0.25498945,0.34382588,0.40118468
06St8W_JHok_0-5-rgb_front,Neutral,0.2297435,0.32285932,0.44739714
06St8W_JHok_1-5-rgb_front,Neutral,0.26305786,0.3285925,0.40834963
06St8W_JHok_10-5-rgb_front,Neutral,0.3306112,0.3370189,0.33236992
06St8W_JHok_11-5-rgb_front,Neutral,0.38414755,0.30045465,0.31539783
06St8W_JHok_12-5-rgb_front,Neutral,0.33054763,0.33714128,0.33231106
06St8W_JHok_13-5-rgb_front,Neutral,0.3305492,0.33714077,0.33231
06St8W_JHok_14-5-rgb_front,Neutral,0.2516093,0.33763543,0.41075525
06St8W_JHok_15-5-rgb_front,Neutral,0.33054763,0.33714128,0.33231106
06St8W_JHok_16-5-rgb_front,Neutral,0.25809294,0.34215644,0.39975068
06St8W_JHok_17-5-rgb_front,Neutral,0.25691298,0.34261066,0.40047637
06St8W_JHok_18-5-rgb_front,Neutral,0.39079,0.278894,0.33031604
06St8W_JHok_19-5-rgb_front,Neutral,0.33054763,0.33714128,0.33231106
06St8W_JHok_2-5-rgb_front,Neutral,0.33054763,0.33714128,0.33231106
06St8W_JHok_20-5-rgb_front,Neutral,0.33054948,0.33714107,0.33230945
06St8W_JHok_21-5-rgb_front,Positive,0.3305477,0.3371413,0.33231106
06St8W_JHok_22-5-rgb_front,Positive,0.33048028,0.33738434,0.33213538
06St8W_JHok_23-5-rgb_front,Positive,0.23700903,0.32556584,0.4374251
06St8W_JHok_24-5-rgb_front,Neutral,0.245885,0.3257468,0.42836818
06St8W_JHok_25-5-rgb_front,Neutral,0.33054763,0.33714128,0.33231106
06St8W_JHok_26-5-rgb_front,Positive,0.33054763,0.33714128,0.33231106
06St8W_JHok_27-5-rgb_front,Neutral,0.26553306,0.3395527,0.3949142
06St8W_JHok_3-5-rgb_front,Neutral,0.37253752,0.3063478,0.32111463
06St8W_JHok_4-5-rgb_front,Neutral,0.25980353,0.33284408,0.4073524
06St8W_JHok_5-5-rgb_front,Neutral,0.33054763,0.33714128,0.33231106
06St8W_JHok_6-5-rgb_front,Positive,0.33054948,0.3371412,0.33230942
06St8W_JHok_7-5-rgb_front,Neutral,0.33054763,0.33714128,0.33231106
06St8W_JHok_8-5-rgb_front,Neutral,0.33054763,0.33714128,0.33231106
06St8W_JHok_9-5-rgb_front,Neutral,0.36098257,0.3076721,0.33134535
06Yvm4X81WI_0-5-rgb_front,Positive,0.3542474,0.33885533,0.30689725
06Yvm4X81WI_1-5-rgb_front,Positive,0.35587132,0.27671653,0.36741218
06Yvm4X81WI_10-5-rgb_front,Positive,0.25204512,0.3448222,0.4031327
06Yvm4X81WI_11-5-rgb_front,Positive,0.25444484,0.3426477,0.4029075
06Yvm4X81WI_12-5-rgb_front,Neutral,0.26288667,0.32325932,0.41385397
06Yvm4X81WI_13-5-rgb_front,Positive,0.3324391,0.37870994,0.28885093
06Yvm4X81WI_14-5-rgb_front,Neutral,0.26303738,0.33245286,0.40450978
06Yvm4X81WI_2-5-rgb_front,Neutral,0.29208007,0.33119413,0.37672582
06Yvm4X81WI_3-5-rgb_front,Neutral,0.3302338,0.33744773,0.33231843
06Yvm4X81WI_4-5-rgb_front,Neutral,0.23753422,0.31870458,0.44376117
06Yvm4X81WI_5-5-rgb_front,Positive,0.33054766,0.33714128,0.33231106
06Yvm4X81WI_6-5-rgb_front,Neutral,0.2628328,0.31772247,0.41944474
06Yvm4X81WI_7-5-rgb_front,Positive,0.3817667,0.29001114,0.32822216
06Yvm4X81WI_8-5-rgb_front,Neutral,0.25468892,0.31606728,0.42924377
06Yvm4X81WI_9-5-rgb_front,Positive,0.30452597,0.31892744,0.3765466
