video_name,caption,compound_score,emotion
072DGdBjfkQ_11-5-rgb_front,"Lift your chest, breath.",0.0,Neutral
072DGdBjfkQ_12-5-rgb_front,Make sure everything is in its right place.,0.3182,Somewhat Positive
072DGdBjfkQ_13-5-rgb_front,And keep those hips moving nice and evenly.,0.4215,Positive
072DGdBjfkQ_14-5-rgb_front,You can do this best by practicing in the mirror.,0.7184,Positive
072DGdBjfkQ_15-5-rgb_front,Feet are slightly apart.,0.0,Neutral
072DGdBjfkQ_16-5-rgb_front,"Make sure your knees are just soft, bring your belly button in, lift your chest and these hips are going to slide just outside of your body line.",0.3182,Somewhat Positive
072DGdBjfkQ_17-5-rgb_front,"If you imagine keeping your head right in the center, the hips are going to slide on either side of that.",0.0,Neutral
072DGdBjfkQ_18-5-rgb_front,And then we're going to keep pressing them down so that they stay parallel to the floor as much as possible.,0.0,Neutral
072DGdBjfkQ_19-5-rgb_front,Good.,0.4404,Positive
072DGdBjfkQ_2-5-rgb_front,"Now, let's get our choo choo shimmy going.",0.0,Neutral
072DGdBjfkQ_20-5-rgb_front,"Up on relevee, pull those hips in toward the rib cage.",0.0,Neutral
072DGdBjfkQ_21_22-5-rgb_front,Now we're going to be shifting our weight during our choo choo shimmy and we're going to be using our hips and side muscles to press the hips side to side.,0.0,Neutral
072DGdBjfkQ_23-5-rgb_front,"Today, we are going to learn how to make gourmet coffee in your home.",0.0,Neutral
072DGdBjfkQ_24-5-rgb_front,And there you are.,0.0,Neutral
072DGdBjfkQ_25-5-rgb_front,It's basically like a hot chocolate except it's going to be Irish cream flavored.,0.3612,Somewhat Positive
072DGdBjfkQ_26-5-rgb_front,"Remember though, if you are going to make something with fruit flavors to cut it with vanilla, or if you have like a thick syrup like chocolate, you can cut it with that, too.",0.2023,Somewhat Positive
072DGdBjfkQ_3-5-rgb_front,It's not going to curdle.,0.0,Neutral
072DGdBjfkQ_4-5-rgb_front,"And that is how you make an Irish cream steamer, also known as the cream of steamer.",0.0,Neutral
072DGdBjfkQ_5-5-rgb_front,All right.,0.0,Neutral
072DGdBjfkQ_6-5-rgb_front,"In this clip, I'm going to explain to you real quickly how to make an Irish cream steamer.",0.0,Neutral
072DGdBjfkQ_7-5-rgb_front,This is basically just going to be the steamed milk and then your flavor.,0.0,Neutral
072DGdBjfkQ_8-5-rgb_front,"It sounds really, really fancy but it's not.",0.0,Neutral
072DGdBjfkQ_9-5-rgb_front,"If you have like kids in the house or people who don't like coffee, this is a great drink to make because it doesn't have espresso.",0.6694,Positive
075s9DECj2k_1-5-rgb_front,"All right, we got our milk steamed.",0.0,Neutral
075s9DECj2k_10-5-rgb_front,"What we're going to do, we got our sugar for the Irish cream.",0.0,Neutral
075s9DECj2k_2-5-rgb_front,"One, two, three pumps.",0.0,Neutral
075s9DECj2k_3-5-rgb_front,"SAL COLLURA: Okay, now that we've gone through the days of the week, I'd like to get specific for certain events.",0.6705,Positive
075s9DECj2k_4-5-rgb_front,Let's start with road racing.,0.0,Neutral
075s9DECj2k_5-5-rgb_front,"Okay, so hit the hill as hard as you possibly can in the biggest gear you can.",0.128,Somewhat Positive
075s9DECj2k_6-5-rgb_front,"Either you're turning around and coming back downhill, or if you can make a loop out of it, but you need a few minutes, less than 10, of recovery.",0.0,Neutral
075s9DECj2k_7-5-rgb_front,So you get a couple of 3 minutes of just recovery.,0.0,Neutral
075s9DECj2k_8-5-rgb_front,You're not going hard.,0.0762,Neutral
075s9DECj2k_9-5-rgb_front,"You're panting, you're breathing, you're getting over what you just did, then you're going to do it again.",0.0,Neutral
077IIb5uuCs_0_1_2-5-rgb_front,"And I recommend, with hill repeats you're going to hit that thing, five, six, seven times.",0.3612,Somewhat Positive
077IIb5uuCs_10-5-rgb_front,"If it's early, early spring, you're not going to be able to do it as much.",0.0,Neutral
077IIb5uuCs_11-5-rgb_front,"If you're to the point where you're getting in shape, maybe you can hit that thing 10 times, and you know what?",0.0,Neutral
077IIb5uuCs_12-5-rgb_front,That's your workout for the day.,0.0,Neutral
077IIb5uuCs_13-5-rgb_front,"It's hard, it's going to hurt, but you're done.",-0.34,Somewhat Negative
077IIb5uuCs_3-5-rgb_front,"So if you're training specifically for road racing, I would take that week and add the following things.",0.0,Neutral
077IIb5uuCs_4-5-rgb_front,"At the end of that 10 times, you can just noodle home, take an easy ride to recover.",0.4404,Positive
077IIb5uuCs_5-5-rgb_front,But it's those really hard efforts and it can be short.,-0.2592,Somewhat Negative
077IIb5uuCs_6-5-rgb_front,"You know, a mile hill isn't going to take you very long if you're going full speed, but it's that extreme effort that's really training your body.",0.0,Neutral
077IIb5uuCs_7-5-rgb_front,"You're getting your heart rate up, you're opening up those lungs, and you're building big muscles in your legs, pushing up that hill.",0.6369,Positive
077IIb5uuCs_8-5-rgb_front,"And the other thing I would add for training for road racing is do a little bit of that base miles training where you're at 75%, 80%, 90% of your max for an extended period of time, and maybe you're doing that on your Wednesday.",0.0,Neutral
077IIb5uuCs_9-5-rgb_front,Let's say you're doing 2 1/2 to 3 hours.,0.0,Neutral
077rQK39ycg_1-5-rgb_front,"Well, keep it at a point where you're not really comfortable.",-0.2068,Somewhat Negative
077rQK39ycg_10-5-rgb_front,"You're just out of your comfort range, but you're doing it for extended periods of time.",0.1901,Somewhat Positive
077rQK39ycg_11-5-rgb_front,"And, again, not going 100%, you'll be able to extend that longer, and that's good training for you to keep in that training zone for a good 3 hours, and maybe that could be your Wednesday.",0.7579,Extremely Positive
077rQK39ycg_12-5-rgb_front,"I think ""hill repeats"" are an important aspect of training for road racing.",0.2023,Somewhat Positive
077rQK39ycg_13-5-rgb_front,"One, most road races are going to have some kind of hill, so you are training yourself to climb hills, that's great.",0.6249,Positive
077rQK39ycg_14-5-rgb_front,"But the other thing it does, it takes you to a deeper level.",0.0,Neutral
077rQK39ycg_15-5-rgb_front,"What's going to happen is a road race, is there's going to be an attack, it's going to be strung out.",-0.4767,Negative
077rQK39ycg_16-5-rgb_front,There's going to be a section of time where you're way out of your comfort zone.,0.3612,Somewhat Positive
077rQK39ycg_17-5-rgb_front,"What ""hill repeats"" do is simulate that.",0.0,Neutral
077rQK39ycg_18-5-rgb_front,"So, for example, let's say you take a--let's use a 1-mile long hill.",0.0,Neutral
077rQK39ycg_19-5-rgb_front,"When you're designing stuff, remember that functionality, always comes in to play.",0.34,Somewhat Positive
077rQK39ycg_2-5-rgb_front,"Unless you're designing a couture collection, which is going to go run down the runway, and nobody's ever going to buy it, it's going to be more of a show.",0.0,Neutral
077rQK39ycg_20-5-rgb_front,"Think about functionality, and you can have functionality with good design. You can have functionality with a little bit of pizazz.",0.4404,Positive
077rQK39ycg_21-5-rgb_front,"This was from my collection, that was inspired by She-ra and I did mostly, boy shorts that were comfortable, that if you were a superhero, you can move in them.",0.7579,Extremely Positive
077rQK39ycg_22-5-rgb_front,You can go save the day.,0.4939,Positive
077rQK39ycg_23-5-rgb_front,You can go save dinner for somebody.,0.4939,Positive
077rQK39ycg_24-5-rgb_front,"It's real life level, blown up and made fantastical, but still within keeping with a set frame of reference.",0.25,Somewhat Positive
077rQK39ycg_25-5-rgb_front,"These again, boy shorts with design detail, and they have a more straight across, menswear inspired waistband, but the legs are girlier ,because they're arched up, and then I did my central panel as a design detail, and I added a band at the legs, and a band at the waist.",0.4012,Positive
077rQK39ycg_26-5-rgb_front,"Now again you're aware of your posture, you realize that your shoulders are rounded and that you need to do something about it, I got something very simple for you to do.",0.0,Neutral
077rQK39ycg_27-5-rgb_front,This is a Shoulder Elevation and Depression With Arms Overhead.,-0.5719,Negative
077rQK39ycg_28-5-rgb_front,"I guarantee you, your shoulders will feel better.",0.5994,Positive
077rQK39ycg_29-5-rgb_front,"At first, it might be a little sore, but they'll feel better and they'll look better.",0.7962,Extremely Positive
077rQK39ycg_3-5-rgb_front,"Now I have to warn you that if you have a little bit of difficulty with this move, please refer to the Shoulder Elevation and Depression either with the hands by the side, or the hands in front, the arms in front before you temp this if it's a little bit challenging for you.",-0.5595,Negative
077rQK39ycg_4-5-rgb_front,"But basically what this looks like is, once you're sitting on your ball, the sit bones, you're bringing your arms overhead, you're going to shrug your shoulders towards your ears with that inhalation, and then as you exhale, you're going to press down.",0.5023,Positive
077rQK39ycg_5-5-rgb_front,"And if you notice, I'm not bending my elbows.",0.0,Neutral
077rQK39ycg_6-5-rgb_front,"It's not about this, it's about the shoulder moves.",0.0,Neutral
077rQK39ycg_7-5-rgb_front,So feel like your shoulder blades is sliding up the back as you inhale and sliding down the back as you exhale.,0.4173,Positive
077rQK39ycg_8-5-rgb_front,"And you really going to make sure that you're pressing down with the shoulder blades, with the back muscles into your hips, or towards your hips, rather.",0.3182,Somewhat Positive
077rQK39ycg_9-5-rgb_front,"So inhale, exhale.",0.0,Neutral
079tjgCukM4_0-5-rgb_front,"Again, this may not be the easiest thing to do if you're trying it for the first time, so refer to the clips with the hands by the side or the hands in front of you, so you can get your body used to doing this at first, and then once you master those, then you'll feel free to do this.",0.2425,Somewhat Positive
079tjgCukM4_1-5-rgb_front,"Hi! I'm John with expertvillage.com and we have our light switch plate cover and it's almost finished. All we have to do is seal it. Before we seal it, we can do a couple of other things.",0.0,Neutral
079tjgCukM4_2-5-rgb_front,"You don't want to do this in the house, but we're going to do it in the house anyway because we have an art room for this stuff.",-0.0286,Neutral
079tjgCukM4_3-5-rgb_front,"Do it in your garage, out on the sidewalk, or whatever.",0.0,Neutral
079tjgCukM4_4-5-rgb_front,Just get something to put it on because it will over spray and get on your carpet or whatever.,0.0,Neutral
079tjgCukM4_5-5-rgb_front,Lay it on there.,0.0,Neutral
079tjgCukM4_6-5-rgb_front,We're just going to do a little bit.,0.0,Neutral
079tjgCukM4_7-5-rgb_front,"When you do it, start out here, work in.",0.0,Neutral
079tjgCukM4_8-5-rgb_front,Even strokes.,0.0,Neutral
07EGkSiMsL0_0-5-rgb_front,Even strokes.,0.0,Neutral
07EGkSiMsL0_1-5-rgb_front,The can's kind of empty.,-0.2716,Somewhat Negative
07EGkSiMsL0_10-5-rgb_front,That's okay.,0.2263,Somewhat Positive
07EGkSiMsL0_11-5-rgb_front,"I don't want to blast it with a bunch of glitter because it's going to be in my room, but I like it.",0.4835,Positive
07EGkSiMsL0_12-5-rgb_front,There's a little bit on there right now.,0.0,Neutral
07EGkSiMsL0_13-5-rgb_front,"Let's let it dry, then we'll seal it.",0.0,Neutral
07EGkSiMsL0_14-5-rgb_front,We can add some paint and then let it dry and seal it. We can add some glitter. I am going to add some glitter.,0.0,Neutral
07EGkSiMsL0_15-5-rgb_front,"It's going to be gold. You can just get this at any craft store. Before you go ahead and spray it, shake it up real good.",0.296,Somewhat Positive
07EGkSiMsL0_16-5-rgb_front,"When using throw bags, you really want to use them in the right situations and often people get a little over eager and use them in appropriately.",0.4243,Positive
07EGkSiMsL0_17-5-rgb_front,"Whenever you are about to deploy the throw bag, you want to make sure that the person you are throwing it to, knows it's coming.",0.3818,Somewhat Positive
07EGkSiMsL0_18-5-rgb_front,So letting them know by shouting rope nice and clearly and loudly so they can hear and you make eye contact with them is important.,0.743,Positive
07EGkSiMsL0_19-5-rgb_front,You always want to make sure you are throwing the bag from an appropriate base as well.,0.5719,Positive
07EGkSiMsL0_2-5-rgb_front,So throwing from a kayak or a canoe where you don't have a lot of stability and you are not securely fastened to the ground is not the best idea.,-0.6602,Negative
07EGkSiMsL0_20-5-rgb_front,"On larger rivers, occasionally it is okay to throw from a rock.",0.1621,Somewhat Positive
07EGkSiMsL0_21-5-rgb_front,"However if you do that, that person in the water touches the end of the rope causes a lot of drag so you are going to get pulled towards them.",-0.2263,Somewhat Negative
07EGkSiMsL0_3-5-rgb_front,So you are going to get taken too and also the person you are throwing to.,0.0,Neutral
07EGkSiMsL0_4-5-rgb_front,You don't want to throw to someone who is panicking and thrashing around and you definitely don't want to throw to someone who is unconscious.,-0.164,Somewhat Negative
07EGkSiMsL0_5-5-rgb_front,"Just placing a rope in the river is creating a bad situation and once it is in that moving current, it is pretty uncontrollable sometimes and it can create a worse hazard than already existed.",-0.3818,Somewhat Negative
07EGkSiMsL0_6-5-rgb_front,Hi my name is Michelle and I'm going to explain to you on how you can care for a tooth after extraction.,0.4939,Positive
07EGkSiMsL0_7-5-rgb_front,It is very important that when you do have a tooth extracted that you really want to avoid that area.,0.0573,Neutral
07EGkSiMsL0_8-5-rgb_front,You want to also avoid sucking through a straw which sucking through a straw could in return cause suction which can cause a dry socket.,-0.2263,Somewhat Negative
07EGkSiMsL0_9-5-rgb_front,"Other than that you really want to follow up with your general dentist after you have an extraction, usually one to two weeks afterwards just to make sure that the area is healing correctly and that you are not going to be having any future problems with it.",0.0498,Neutral
07HhpnroTXs_0-5-rgb_front,Once again my name is Michelle and I just explained to you on how to care for a tooth after extraction.,0.4939,Positive
07HhpnroTXs_1-5-rgb_front,"You want to avoid chewing on that side, you want to avoid messing around with it with your tongue, especially if you have any stitches in your mouth.",-0.4215,Negative
07HhpnroTXs_2-5-rgb_front,You really want to just take care of the area.,0.5849,Positive
07HhpnroTXs_3-5-rgb_front,You want to really rinse with warm salt water rinses.,0.3535,Somewhat Positive
07HhpnroTXs_4-5-rgb_front,It is a great remedy.,0.6249,Positive
07HhpnroTXs_5-5-rgb_front,It helps with any inflammation that you might have and it also helps with any soreness that you might have after the extraction.,0.6369,Positive
07HhpnroTXs_6-5-rgb_front,"You really, if you are a smoker you really want to avoid smoking for the initial first 24 to 48 hours because if you do what happens when you do smoke is you are creating suction and you can get what we call a dry socket which is very painful.",-0.4336,Negative
07TdlpHnhtU_0-5-rgb_front,You do not want to have that.,-0.0572,Neutral
07TdlpHnhtU_1-5-rgb_front,You also want to avoid as far as like caffeine products or any acid type foods for your gums.,0.1531,Somewhat Positive
07TdlpHnhtU_10-5-rgb_front,"Ok, what's taking place is that when you press down the circuit switch, you're closing the switch which allows the electrons to run all the way through the wires to create this electro magnetic attraction.",0.6249,Positive
07TdlpHnhtU_11-5-rgb_front,You've got your nail here and you notice that this is all free standing right here.,0.5106,Positive
07TdlpHnhtU_12-5-rgb_front,"Now you can imagine this, using the Morse Code, say that you don't have the opportunity to use a computer on the high seas.",-0.3252,Somewhat Negative
07TdlpHnhtU_13-5-rgb_front,"You need to make an SOS signal, the best thing to do is to have flashlight, or something that flashes a light, and this is an international code, however old it may be and not in a lot of use.",0.6369,Positive
07TdlpHnhtU_14-5-rgb_front,That could save your life.,0.4939,Positive
07TdlpHnhtU_15-5-rgb_front,That could get you help.,0.4019,Positive
07TdlpHnhtU_16-5-rgb_front,"And I think in one of Tom Hanks in the movie or whatever, he, you've often used light to say, oh, there's a rescue plane coming on Gilligan's Island, often lighting up a bonfire that says SOS on it.",0.5106,Positive
07TdlpHnhtU_2-5-rgb_front,"This was the international symbol, and definitely some place that's so remote and so you're trapped some place, very interesting.",0.2534,Somewhat Positive
07TdlpHnhtU_3-5-rgb_front,"If you use the Morse Code and used that simple SOS signal which is deet deet deet dah dah dah deet deet, somebody is going to know you're in trouble.",-0.4019,Negative
07TdlpHnhtU_4-5-rgb_front,"You can end up being saved, or not saved if you don't learn the Morse Code.",0.12,Somewhat Positive
07TdlpHnhtU_5-5-rgb_front,So what you have is this creates this flow of electrons through this wire coils.,0.3346,Somewhat Positive
07TdlpHnhtU_6-5-rgb_front,"Now, then you produce this magnetic field right in here, and thus you have the attraction.",0.4588,Positive
07TdlpHnhtU_7-5-rgb_front,Now you can imagine this.,0.0,Neutral
07TdlpHnhtU_8-5-rgb_front,"When this is done, like say this part would be in one town and then you'd have the wires running on a telegraph pole to another town.",0.3612,Somewhat Positive
07TdlpHnhtU_9-5-rgb_front,"Now of course if somebody snipped the wires and this often happened, especially in the old western days when the natives would take it, hear noise from these tall telegraph poles and all of a sudden just snip the wires because they knew again that this contributed somehow to more white people coming into their territories, and this was something that they just obviously did not want.",-0.0572,Neutral
07U8pEf63Pw_0-5-rgb_front,"But the interesting thing about this is if you were the poor person that had the job of setting up the telegraph poles, this was a deadly job because you were definitely killed by natives.",-0.6486,Negative
07U8pEf63Pw_1-5-rgb_front,They tried to stop you from putting these things up.,-0.296,Somewhat Negative
07U8pEf63Pw_10-5-rgb_front,"And however it contributed to the advancement of communication where it wasn't just this little letter being delivered, it was a series of beeps and sounds coming through.",0.0,Neutral
07U8pEf63Pw_11-5-rgb_front,"Some of the common mistakes you may experience while learning how to do a frontside tailslide on a ledge is that you find it, once you ollie into the tailslide sometimes you don't lock in right and you find it you land about like this.",0.0,Neutral
07U8pEf63Pw_12-5-rgb_front,You can't tailslide that way at all.,0.0,Neutral
07U8pEf63Pw_13-5-rgb_front,Another problem people experience is coming out of a frontside tailslide and riding away almost straight away like a mini ramp.,0.037,Neutral
07U8pEf63Pw_14-5-rgb_front,What you want to do is make sure that you can control your frontside tailslide and pop out ninety degrees and even add like a little bit of an ollie or at least come out nice and level.,0.7845,Extremely Positive
07U8pEf63Pw_15-5-rgb_front,You don't want your tailslide to fall out and roll away even though you could.,-0.0572,Neutral
07U8pEf63Pw_16-5-rgb_front,What you want to do is put a little tap on there and get out and roll away cleanly.,0.0772,Neutral
07U8pEf63Pw_17-5-rgb_front,You're not going to last very long on top of the ledge with your foot only there.,0.2648,Somewhat Positive
07U8pEf63Pw_18-5-rgb_front,It's going to end up falling off.,-0.1531,Somewhat Negative
07U8pEf63Pw_19-5-rgb_front,So what you're going to want to do is to make sure you ollie high enough and land straight in the frontside tailslide and lock in the position.,0.5423,Positive
07U8pEf63Pw_2-5-rgb_front,This is going to get you best tailslide possible.,0.6369,Positive
07U8pEf63Pw_20-5-rgb_front,Another problem you may experience is a tailslide sliding out.,-0.4019,Negative
07U8pEf63Pw_3-5-rgb_front,"When you first learn how to tailslide on a ledge, you're going to find out that maybe you're trying to push it a little too hard or maybe you put too much wax on top of the ledge.",0.1725,Somewhat Positive
07U8pEf63Pw_4-5-rgb_front,Another thing could be that you have stickers on your tail that end up making it a little too slippery.,0.0,Neutral
07U8pEf63Pw_5-5-rgb_front,"So, if you start to slide out that just means you need to lean a little more far forward to hold your tailslide a little steadier and a little bit longer.",0.0,Neutral
07U8pEf63Pw_6-5-rgb_front,"Ok, so here once again, we're in the fairway bunker.",0.0,Neutral
07U8pEf63Pw_7-5-rgb_front,I've got a shot at the green with my 9 iron here.,0.0,Neutral
07U8pEf63Pw_8-5-rgb_front,This isn't like hitting off the nice firm ground.,0.1754,Somewhat Positive
07U8pEf63Pw_9-5-rgb_front,So I feel pretty comfortable here and I struck that one just right and I should be all over the pin with that one.,0.6969,Positive
07ViW5BdEsw_0-1-rgb_front,So this shot looks harder than it is but don't get discouraged.,0.438,Positive
07ViW5BdEsw_1-1-rgb_front,If you practice your fairway sand shots it's going to have a great effect on your hitting the ball off the grass also.,0.6249,Positive
07ViW5BdEsw_10-1-rgb_front,"Because, if you can hit out of this consistently hitting off the grass is easy.",0.4404,Positive
07ViW5BdEsw_11-1-rgb_front,"So what I'm going to do is I'm going to look at the green, so I'm going to take my line on this ball so I want to get parallel to the line of flight of the ball, however, there is a tendency to fade the ball when you're hitting out of sand.",0.1477,Somewhat Positive
07ViW5BdEsw_12-1-rgb_front,"So, you might want to correct for that but you know your own game.",0.0387,Neutral
07ViW5BdEsw_13-1-rgb_front,"So I want you to get a good solid stance, be balanced because sand is loose and you don't want to have a bad, when you take the club back you want to be in good balance.",0.3086,Somewhat Positive
07ViW5BdEsw_14-1-rgb_front,Because bad balance you'll hit a bad shot.,-0.7906,Extremely Negative
07ViW5BdEsw_15-1-rgb_front,Because the sand is very unforgiving.,0.0,Neutral
07ViW5BdEsw_16_17-1-rgb_front,"So that ball was pretty straight, not quite as far as I'd like.",0.765,Extremely Positive
07ViW5BdEsw_18-1-rgb_front,So let's try one more here.,0.0,Neutral
07ViW5BdEsw_19-1-rgb_front,So when I'm on sand I do kind of move my feet a lot because I'm trying to find that perfect balance.,0.5719,Positive
07ViW5BdEsw_2-1-rgb_front,"My ten minutes are up, and what I'm going to do with my developer is I'm just going to pour it down the drain.",0.0,Neutral
07ViW5BdEsw_3-1-rgb_front,Developer and stop bath are really technically the only things you should pour down the drain.,-0.296,Somewhat Negative
07ViW5BdEsw_4-1-rgb_front,Don't ever pour your fix down the drain.,0.0,Neutral
07ViW5BdEsw_5-1-rgb_front,"Once the developer is down, I'm going to take my stop bath and I'm going to pour it in the same way -I take the cap off, 90 degree angle, and pour it in.",-0.296,Somewhat Negative
07ViW5BdEsw_6-1-rgb_front,"And again, I want to make sure I fill it up all the way to the top, put my cap back on.",0.5267,Positive
07ViW5BdEsw_7-1-rgb_front,"Stop bath is one minute, and for that first minute you agitate the whole minute.",-0.5994,Negative
07ViW5BdEsw_8-1-rgb_front,"So again, kind of recap, I poured my developer down the drain when the ten minutes were up, and then I poured my stop bath in.",-0.296,Somewhat Negative
07ViW5BdEsw_9-1-rgb_front,"I'm shaking my stop bath, figure eights, and I'm getting ready because after this I'm going to pour the stop bath down the drain, and then I'll get ready to use my fix.",-0.0258,Neutral
07mFG9turoU_0-5-rgb_front,Let's take our basic Egyptian Walk and travel in a circle with it.,0.0,Neutral
07mFG9turoU_10-5-rgb_front,So let's start with the footwork.,0.0,Neutral
07mFG9turoU_11-5-rgb_front,Good.,0.4404,Positive
07mFG9turoU_12-5-rgb_front,"So we're going to travel to the right, so we're going to step out with the right foot and feet together, step back with the left foot, feet together, step, together, step, together.",0.0,Neutral
07mFG9turoU_13-5-rgb_front,So we're hitting the four corners of the room.,0.0,Neutral
07mFG9turoU_14-5-rgb_front,Let's try it again.,0.0,Neutral
07mFG9turoU_15-5-rgb_front,"Ready and turn, step, together, step, hip, step, hip, step and hip.",0.3612,Somewhat Positive
07mFG9turoU_16-5-rgb_front,Good.,0.4404,Positive
07mFG9turoU_17-5-rgb_front,"Try the other direction, stepping left foot.",0.0,Neutral
07mFG9turoU_18-5-rgb_front,"Left, hip, step, face the back, step, face the side and step, face forward.",0.0,Neutral
07mFG9turoU_19-5-rgb_front,Good.,0.4404,Positive
07mFG9turoU_1_2_3_4-5-rgb_front,"You want to make sure that everytime you turn, that your knees line up in the same direction, so that our knees aren't going in two different directions.",0.3818,Somewhat Positive
07mFG9turoU_20-5-rgb_front,"Right foot, left up on toe.",0.0,Neutral
07mFG9turoU_21-5-rgb_front,You want to keep your body nice and align.,0.4767,Positive
07mFG9turoU_22-5-rgb_front,"Left, right on toe.",0.0,Neutral
07mFG9turoU_23-5-rgb_front,Make sure you're putting pressure on that ball of that foot.,0.0258,Neutral
07mFG9turoU_24-5-rgb_front,So it's going to be,0.0,Neutral
07mFG9turoU_25-5-rgb_front,We call this a low ibis arm.,-0.2732,Somewhat Negative
07mFG9turoU_26-5-rgb_front,"Step, touch, step and touch.",0.0,Neutral
07mFG9turoU_27-5-rgb_front,And as you touch you're going to lift that hip.,0.0,Neutral
07mFG9turoU_28-5-rgb_front,"Step, touch.",0.0,Neutral
07mFG9turoU_29-5-rgb_front,Next step is to put on concealer.,0.0,Neutral
07mFG9turoU_30-5-rgb_front,Now a lot of women don't realize this but when you put concealer on the eyelid and put a little bit of powder on top it keeps your eyeshadow on all day and it keeps it from creasing.,0.296,Somewhat Positive
07mFG9turoU_31-5-rgb_front,then you want to put it up over the whole lid close this is just going to even out the whole skin tone and make a beautiful pallet to start with and then on the other eye.,0.6369,Positive
07mFG9turoU_32-5-rgb_front,Tap it in.,0.0,Neutral
07mFG9turoU_33-5-rgb_front,Always make sure that everything is blended so you can take a peak and we are ready to go on to the next step.,0.5859,Positive
07mFG9turoU_34-5-rgb_front,I know I have a lot of women that say they have there mascara on running or there eyeshadow creases or this would be keep it from doing that.,0.0,Neutral
07mFG9turoU_35-5-rgb_front,When you put the concealer and the powder it keeps the oils from coming through and it will keep your mascara and keep everything in place.,0.0,Neutral
07mFG9turoU_36-5-rgb_front,Most important you definitely need to put on a eye cream.,0.6195,Positive
07mFG9turoU_37-5-rgb_front,Putting on a concealer on a dry eye is only going to make your eye look really dry because the eye would suck up the moisture from the concealer and it would start to go into the lines.,-0.4404,Negative
07mFG9turoU_38-5-rgb_front,So you just put your eye cream right at the corner edge and alway tap gently with your index finger.,0.4588,Positive
07mFG9turoU_39-5-rgb_front,No rubbing or tugging or pulling on the eye.,-0.296,Somewhat Negative
07mFG9turoU_40-5-rgb_front,Then you want to use a concealer about a 1/2 shade lighter and I alway recommend just brushing it on.,0.4215,Positive
07mFG9turoU_41-5-rgb_front,I recommend brushes for pretty much everything and tapping it with a finger afterwards just to smooth it out.,0.6908,Positive
07mFG9turoU_42-5-rgb_front,"KIRK VICKERS: In the fitness world and the rehab world, these physioballs have become real popular.",0.5994,Positive
07mFG9turoU_43-5-rgb_front,Some people call them Swiss balls.,0.0,Neutral
07mFG9turoU_44-5-rgb_front,We're just going to raise the leg and hold it for a 30-second count.,0.0,Neutral
07mFG9turoU_5-5-rgb_front,"If we want to make this more challenging, we can put our arms over our head and do the same thing.",0.2944,Somewhat Positive
07mFG9turoU_6-5-rgb_front,"Switch legs, hold it for a 30-second count.",0.0,Neutral
07mFG9turoU_7-5-rgb_front,"For those of you that are just starting this, it might be nice to have a wall close to you or put your ball close into a corner, making sure that the ball doesn't touch the corner so you still have that stability and that movement through the ball.",0.6249,Positive
07mFG9turoU_8-5-rgb_front,But these balls are--it can be a great training tool especially when we talk about core strengthening and core stability.,0.899,Extremely Positive
07mFG9turoU_9-5-rgb_front,"I'm going to demonstrate a movement--a fairly simple movement that you can do on this to create more stability and control through the body and through the hips and the pelvis, through that core region.",0.2732,Somewhat Positive
07n9gNTlVdI_0-5-rgb_front,I want to set the ball down.,0.0772,Neutral
07n9gNTlVdI_10-5-rgb_front,"A quick note, when we sit on the ball or when we're doing any seated motions on a physioball, we want to make sure that our knees are in line with our hips.",0.3818,Somewhat Positive
07n9gNTlVdI_11-5-rgb_front,We don't want our knees too high but we don't want to let knees too low.,-0.4756,Negative
07n9gNTlVdI_12-5-rgb_front,"As we put our feet straight out from under us and we've got this nice 90-degree angle, we should have a ball that stabilizes our hips.",0.631,Positive
07n9gNTlVdI_13-5-rgb_front,It should come off straight off with the ball.,0.2263,Somewhat Positive
07n9gNTlVdI_14-5-rgb_front,The movement that we're going to do here is we're going to activate the hip flexor and create a lot of core stability.,0.2732,Somewhat Positive
07n9gNTlVdI_15-5-rgb_front,"In this series, I'll talk about middleweight bicycles.",0.0,Neutral
07n9gNTlVdI_16-5-rgb_front,A lot of people confuse middleweight bicycles with balloon tire bicycles.,-0.2263,Somewhat Negative
07n9gNTlVdI_2-5-rgb_front,The tanks are slimmer.,0.0,Neutral
07n9gNTlVdI_3-5-rgb_front,"The frames have thinner tubes, and are much lighter, and the gearing on the bicycle is different, than on a balloon tire bicycle.",0.0,Neutral
07n9gNTlVdI_4_5-5-rgb_front,The front chain ring on these cycles is larger.,0.0,Neutral
07n9gNTlVdI_6-5-rgb_front,"I'll show you how to look at that, and how you determine the general gear ratio of these cycles.",0.0,Neutral
07n9gNTlVdI_7-5-rgb_front,"I'll show you what manufacturers were successful, and what items were not successful.",0.1847,Somewhat Positive
07n9gNTlVdI_8-5-rgb_front,"They use a generic term, cruiser, which could apply to a balloon tire bicycle, or a middleweight bicycle, but I'll show you the difference between the two, and what makes it a cruiser, and not a cruiser.",0.0,Neutral
07n9gNTlVdI_9-5-rgb_front,"I'll talk about how to identify a true middleweight bicycle, from a reproduction bicycle.",0.4215,Positive
08JotxFsA4Y_0-5-rgb_front,I'll talk about the design influences.,0.0,Neutral
08JotxFsA4Y_1-5-rgb_front,"The balloon tire bikes were designed like streamlined, art deco motorcycles.",0.3612,Somewhat Positive
08JotxFsA4Y_10-5-rgb_front,The middleweight bicycles have more of a space age look to them.,0.0,Neutral
08JotxFsA4Y_2-5-rgb_front,The headlights will be integrated.,0.0,Neutral
