video_name,caption,emotion
03w0fj9vLpo_2-8-rgb_front,"So in America an E is the same as a UK F. And it just keeps going that way, so it's always good to ask for help because otherwise you'll just make yourself crazy.",Positive
03w0fj9vLpo_5-8-rgb_front,"And also, this company makes a very stretchy band, so if you find out that well you've been wearing a 34 inch band for years and years and years then you should be wearing a 32.",Positive
03w0fj9vLpo_6-8-rgb_front,This is a great bra to start transitioning with because it stretches out a little bit quicker than others do.,Positive
03w0fj9vLpo_9-8-rgb_front,"So, for example, if you know somebody who measures 26 inches around and is really busty on top, they might wear a 28 G. And they could get that from Freya.",Positive
03xD5BhCG94_0-8-rgb_front,"UK sizing is a little different, so when you're in the store and you see numbers, ask for help.",Positive
03xD5BhCG94_16-8-rgb_front,They would fit fine and they wont fit in here so it is going to very from vehicle to vehicle you got to do this test for the child in the vehicle that you are going to put the child in.,Positive
03xD5BhCG94_18-8-rgb_front,"You want to make sure that the nails have been roughed up, that you've applied the tips and that they're not hanging off the side.",Positive
03xD5BhCG94_2-8-rgb_front,You want to make sure that it doesn't lift.,Positive
03xD5BhCG94_21-8-rgb_front,"You just want to make sure that you don't have any cuticle left on the nail, again, because that could lead to some lifting issues.",Positive
03xD5BhCG94_23-8-rgb_front,"You just want to double check before you start so that you don't have any problems later on in the process, as you go.",Positive
03xD5BhCG94_24-8-rgb_front,"Once you make sure you have everything correct, you can start your acrylic application, but it's definitely good to make sure you've put on the bond aid, you've put on the primer, that you have all of your steps completed, and this is how you double check the work you've just done.",Positive
03xD5BhCG94_5-8-rgb_front,"This creature has flying, which means they can only be blocked by flying creatures and/or creatures with reach and ""Nightmare's"" cool power is that its power and toughness are equal to each of the number of swamps you control, which means that if you have 6 swamps, if you play this with all black mana, then you at least have a 6/6 creature with flying, which means your mana production is perfectly equal for this card, and/or you could play this card in any multicolored deck, and you could still get pretty much even mana production as long as you have enough swamps to put enough power and toughness on them.",Positive
03xD5BhCG94_7-8-rgb_front,It's a very powerful card.,Positive
03xD5BhCG94_9-8-rgb_front,"""Nightmare"" is a very powerful card out of the black color.",Positive
04-j8JucIXg_10-8-rgb_front,"So again, we have creature ""Nightmare"", which means it is a nightmare creature that gets benefits for anything that benefits nightmares.",Positive
04-j8JucIXg_12-8-rgb_front,"This means that you're getting a very big creature or a very cool creature, in which case this is both.",Positive
04-j8JucIXg_3-8-rgb_front,"Alright, the next shot you want to learn is your snap shot.",Positive
04-j8JucIXg_5-8-rgb_front,"It's not too difficult, but, again, the same thing, the same thing as a wrist shot, pretty much, just the extra snap.",Positive
04-j8JucIXg_7-8-rgb_front,"For a snap shot, just like the wrist shot, you're going to plant yourself, put a little bend in your knees.",Positive
04DtdCu2kfg_11-5-rgb_front,And that's pretty much a snap shot.,Positive
04DtdCu2kfg_17-5-rgb_front,"From that point, you're going to take your bar spoon and your next, which is going to be Bailey's Irish Creme, and you're going to just want to penetrate the surface of whatever your first or base alcohol is and pour the second one directly on top of the spoon, like such.",Positive
04DtdCu2kfg_18-5-rgb_front,"And see how it gives you a really nice, distinct, separated layer there.",Positive
04DtdCu2kfg_2-5-rgb_front,Always recommend having this behind the bar and take good care of it.,Positive
04DtdCu2kfg_20-5-rgb_front,"It may or may not have an end, like such.",Positive
04DtdCu2kfg_7-5-rgb_front,"When this is filled with ice and all of your contents, you're just going to place the spoon in like that to the bottom, and just stir it.",Positive
04VKILduLSM_0-8-rgb_front,So this is a Modified Hand To Big Toe Pose.,Positive
04VKILduLSM_10-8-rgb_front,"Again, feel that strength building in through your right leg, also stretching the hamstrings of the left leg.",Positive
04VKILduLSM_12-8-rgb_front,And gently release.,Positive
04VKILduLSM_4-8-rgb_front,So that's fine if you do that as well.,Positive
04hnjLKHh2g_0-5-rgb_front,"Here, I've trapped.",Negative
04hnjLKHh2g_1-5-rgb_front,"It's here, he's trapped.",Negative
04hnjLKHh2g_15-5-rgb_front,"This is a very dynamic Kushinage, because I have to blend with the oncoming strike, and time myself so I can end up on his hip at the same time.",Positive
04hnjLKHh2g_21-5-rgb_front,"I only want to step, here, almost stepping on his foot, that allows me to get good position.",Positive
04hnjLKHh2g_25-5-rgb_front,"Sometimes there is nothing to stand on so you might have to do what's called a smear, which is actually just using the wall for your feet to walk up.",Negative
04hnjLKHh2g_5-5-rgb_front,Rock climbing is dangerous so we do ask that you go get instruction.,Negative
04hnjLKHh2g_7-5-rgb_front,Technique is very important in rock climbing to keep you on the wall and climbing efficiently.,Positive
05LWN7tIdEo_0-5-rgb_front,"The more you keep your arms in to your body, the more fatigued your muscles are going to become.",Negative
05LWN7tIdEo_3-5-rgb_front,Footwork is extremely important in rock climbing.,Positive
05LWN7tIdEo_7-5-rgb_front,"So again, just keep expanding up from the central area, and once you get towards the top of the rocks, like up in here, you may choose to like get a, you know, a smaller brush to get more of the detail on here.",Positive
05gjcxakphc_1-5-rgb_front,"Usually the rocks are a little bit bumpy and lumpy, so actually, unlike most of the rest of the painting, I find myself remaining comfortable with a bigger brush, even towards a lot of the edges.",Positive
05gjcxakphc_11-5-rgb_front,"I may go down a brush to make sure I don't accidentally paint over the feet, cause I only want to be, make sure I can still see those lines when I do move to paint the meerkats later on.",Positive
05gjcxakphc_3-5-rgb_front,"So, let's get our paint ready, and we're going to start filling in this area.",Positive
05gjcxakphc_4-5-rgb_front,So let's dip our brush in and get a nice big dollop of paint,Positive
05gjcxakphc_6-5-rgb_front,"I'm not even worried too much about the rocks shape at this point, because they'll be very easy to rediscover underneath the paint.",Positive
05gjcxakphc_9-5-rgb_front,Make a nice thick coat.,Positive
05pLyheXjeo_0-5-rgb_front,"We're going to try to definitely avoid having to put on two coats here, because you don't have to do a lot of the detail work which can make the paint smear.",Negative
05pLyheXjeo_11-5-rgb_front,"Notice the support you have the support of the chair, but also notice the support as you press into your legs.",Positive
05pLyheXjeo_12-5-rgb_front,Notice the flexibility this is bringing into your hips and your shoulders as you come up into your version of supported verbadrasana 1.,Positive
05pLyheXjeo_16-5-rgb_front,"Really rely on the support of the chair here, even though you feel your feet and your legs supporting you.",Positive
05pLyheXjeo_17-5-rgb_front,"Let the chair support you, particularly if you have knee injuries or hip issues.",Positive
05pLyheXjeo_19-5-rgb_front,"Hi I'm Kim with Simply Beautiful in Austin, Texas. We're going to talk about how to get rid of dark spots on your skin.",Positive
05pLyheXjeo_20-5-rgb_front,"So we're just going to take a little bit, we're going to put it on a Q-tip, you can use it on your finger easy enough.",Positive
05pLyheXjeo_6-5-rgb_front,"I want you to know the more often you do this, if you do it once a day, you'll get great results.",Positive
05pLyheXjeo_7-5-rgb_front,"If you do it twice a day, you'll get better results.",Positive
05pLyheXjeo_8-5-rgb_front,The most important thing I want you to know is that you must wear sunscreen.,Positive
05snMPwCV98_1-5-rgb_front,"So it's two prong, keep your skin clean, well moisturized, use a spot treatment, Clarins has a great one, Lancome has a great one, there's one called Ambi that you can get in the drug store and that comes for oily skin or dry skin, and get that sunscreen on there.",Positive
05snMPwCV98_10-5-rgb_front,At least a 30 because it means you're prone to sun damage.,Negative
05snMPwCV98_11-5-rgb_front,"Dark spots aren't really necessarily a result of age, it has to do with skin damage from the sun.",Negative
05snMPwCV98_13-5-rgb_front,"From very, very expensive to great drug store brands, it's just a matter of what you're budget level is and what you're comfortable with.",Positive
05snMPwCV98_5-5-rgb_front,I'm going to recommend to you that you just do a spot treatment.,Positive
06S7xXXHWIs_0-5-rgb_front,You need to make sure that you achieve particular temperatures.,Positive
06S7xXXHWIs_1-5-rgb_front,This will help you to make sure that you're not too hot or too cool.,Positive
06S7xXXHWIs_2-5-rgb_front,You've got to make sure that your beer is not too hot.,Positive
06S7xXXHWIs_3-5-rgb_front,If you put the living yeast in to too hot of an environment it'll kill the yeast.,Negative
06St8W_JHok_2-5-rgb_front,"And these guys simply, you just drop them in to whatever liquid you're trying to get the temperature of.",Negative
06St8W_JHok_21-5-rgb_front,"Hemostats, those are good for mashing down the barbs on your hooks, also good for grabbing a hook and getting it out of fish's mouth, and these have a nice little feature here that you can actually mash the split shot down with.",Positive
06St8W_JHok_22-5-rgb_front,Another real nice thing to have is a hook sharpener for obvious reasons,Positive
06St8W_JHok_23-5-rgb_front,"This one's cool 'cause it's made out of a ceramic material, so it won't rust, and I've had that one for years and it's been in saltwater, it's been in fresh water, and it still keeps my hooks nice and sharp.",Positive
06St8W_JHok_26-5-rgb_front,"They come in all different sizes and shapes, bigger ones, longer ones, some of them are brightly colored, some of them are colored, anodized like a matte black so they don't reflect light.",Positive
06St8W_JHok_6-5-rgb_front,"That's really good, like say you've got the eye of your flies all gunked up.",Positive
06Yvm4X81WI_0-5-rgb_front,"You want to slap it, really hard, down onto the wheel head, take your left hand and your left arm, put your body weight into it, lean it against the wheel head.",Positive
06Yvm4X81WI_1-5-rgb_front,"You want to lean your body weight, have it all the way through, to the heel of your hand, your left hand is not going to move very much, your right hand, you're going to use to bring the clay towards your left hand.",Positive
06Yvm4X81WI_10-5-rgb_front,"You do want your sponge to be wet, not so wet that it's dripping but wet enough that if you squeeze it, water will come out and you just give it a little squeeze, with your hand, any time you need more lubrication.",Positive
06Yvm4X81WI_11-5-rgb_front,"Make a fist and push down, all the while, your left hand is just serving as support.",Positive
06Yvm4X81WI_13-5-rgb_front,"You push down, into the center a little bit, with that fist that you've made and once you've made the well here, you want to check the depth, with your needle tool.",Positive
06Yvm4X81WI_4-5-rgb_front,Many people don't have the flexibility to be able to put their heel flat on the floor in this position.,Negative
06Yvm4X81WI_5-5-rgb_front,"So, it's perfectly fine to keep that ankle bent up to whatever angle you need to in order to maintain this position.",Positive
06Yvm4X81WI_6-5-rgb_front,"The ankle is not necessarily important, it's keeping the body sunk down over the leg, which is important, wherever your ankle manages to be in that position is fine.",Positive
06Yvm4X81WI_7-5-rgb_front,"That being said, the more you can draw your heel down to the floor and sink forward, the more you're going to be gaining flexibility in the ankle and that's going to help your martial arts training, especially when we're doing kicks and using darthaflexion and Plantar flexion for thrusting forward",Positive
06Yvm4X81WI_9-5-rgb_front,"It is just what it sounds like, it's like a karate chop sort of a thing, I guess.",Positive
06bQ_DxQGJU_0-5-rgb_front,"And you hold your hand this way, the fingers closed and you are actually striking the horse with the side of your hand.",Positive
06bQ_DxQGJU_2-5-rgb_front,You really want to be careful and be paying attention to what you are doing.,Positive
06bQ_DxQGJU_3-5-rgb_front,"Watch your horse for signs of reaction, watch your horse for flinching and be feeling with your hand while you are doing it.",Positive
06bQ_DxQGJU_6-5-rgb_front,"But again you want to keep your fingers closed, use the sides of your hand and just use light moderate and heavy pressure.",Positive
06d7cIO6KsA_1-5-rgb_front,"Elbow comes closer to the floor, hand reaches closer to the ceiling and to the side.",Positive
06d7cIO6KsA_2-5-rgb_front,"And again, ideally, your hand and your gaze is up at your hand.",Positive
06d7cIO6KsA_3-5-rgb_front,If it hurts your neck you can keep your head center even to the floor.,Negative
06jk1stVwMI_0-5-rgb_front,"Just relaxing your hands in your lap, you can close your eyes if you like, and just feeling the affects of the stretch.",Positive
06jk1stVwMI_10-5-rgb_front,You like to look up at your hand as you're stretching feeling it stretch and deepening the stretch along your side.,Positive
06jk1stVwMI_11-5-rgb_front,"This bottom hand, every exhalation the elbow getting closer to the floor.",Positive
06jk1stVwMI_12-5-rgb_front,"So as you inhale you lift, exhale dropping closer to the floor reaching the hand up towards the ceiling farther along to the side of the wall.",Positive
06jk1stVwMI_18-5-rgb_front,"They are strong enough to step on, like I said, but people think they're too pretty to step on.",Positive
06jk1stVwMI_19-5-rgb_front,So don't worry about it.,Positive
06jk1stVwMI_2-5-rgb_front,I'm going to show you what to do and have fun with it.,Positive
06jk1stVwMI_23-5-rgb_front,"So anyway, they are fairly expensive, I think, but as far as many stones that you can get them, they're actually worth every penny.",Positive
06jk1stVwMI_25-5-rgb_front,"So anyway, find a size you like or start with a pattern first.",Positive
06jk1stVwMI_7-5-rgb_front,"They're so pretty. They are strong enough to step on. They're strong enough for water. They're going to make it through the seasons, if you do the couple of techniques to make it help--last through the ages.",Positive
06k75HRlfqc_0-8-rgb_front,"And a platform can consist of something that you believe in very strongly, it can consist of something, say an organization that you've been a part of for a long time.",Positive
06k75HRlfqc_1-8-rgb_front,But it is a purpose for which you have that you want to represent if you win the title of the pageant.,Positive
06k75HRlfqc_10-8-rgb_front,And I'm going to talk about how to prepare the platform statement that you're going to turn into the judges so that they can read this about you and determine whether or not your platform is strong enough to support your pageant title.,Positive
06k75HRlfqc_4-8-rgb_front,Good evening.,Positive
06k75HRlfqc_5-8-rgb_front,I'm Erica Saylors and my platform is prevention of elderly neglect.,Negative
06k75HRlfqc_6-8-rgb_front,"At home, if you're doing one or two loaves and you want to use an old fashioned method, you just have to knead it by hand.",Positive
06k75HRlfqc_7-8-rgb_front,"Knead by hand, until you have the window, that's a very good question.",Positive
06k75HRlfqc_8-8-rgb_front,"I don't think, at home, you can really mess it up, by over mixing it.",Negative
06k75HRlfqc_9-8-rgb_front,"It's best to watch it and just make sure the ingredients are mixed properly, without being over mixed.",Positive
06tA1xvaSt8_13-5-rgb_front,"Where you stretch your dough, until it becomes thin and when you hold it, up to the light, you can see the light come through it, without getting torn and without getting tears in it or without getting holes in it, that's when your dough is ready.",Positive
06tA1xvaSt8_3-5-rgb_front,"Every so often, take a piece of it, look for your window and if you have your window, your dough is ready.",Positive
06tA1xvaSt8_5-5-rgb_front,"As well as mixing the cookie dough and muffin dough, you have to be careful not to over mix anyway.",Positive
072DGdBjfkQ_10-5-rgb_front,Make sure its touching your spine.,Positive
072DGdBjfkQ_12-5-rgb_front,Make sure everything is in its right place.,Positive
072DGdBjfkQ_13-5-rgb_front,And keep those hips moving nice and evenly.,Positive
072DGdBjfkQ_14-5-rgb_front,You can do this best by practicing in the mirror.,Positive
072DGdBjfkQ_16-5-rgb_front,"Make sure your knees are just soft, bring your belly button in, lift your chest and these hips are going to slide just outside of your body line.",Positive
072DGdBjfkQ_19-5-rgb_front,Good.,Positive
072DGdBjfkQ_25-5-rgb_front,It's basically like a hot chocolate except it's going to be Irish cream flavored.,Positive
072DGdBjfkQ_9-5-rgb_front,"If you have like kids in the house or people who don't like coffee, this is a great drink to make because it doesn't have espresso.",Positive
075s9DECj2k_3-5-rgb_front,"SAL COLLURA: Okay, now that we've gone through the days of the week, I'd like to get specific for certain events.",Positive
077IIb5uuCs_0_1_2-5-rgb_front,"And I recommend, with hill repeats you're going to hit that thing, five, six, seven times.",Positive
077IIb5uuCs_13-5-rgb_front,"It's hard, it's going to hurt, but you're done.",Negative
077IIb5uuCs_4-5-rgb_front,"At the end of that 10 times, you can just noodle home, take an easy ride to recover.",Positive
077IIb5uuCs_5-5-rgb_front,But it's those really hard efforts and it can be short.,Negative
077IIb5uuCs_7-5-rgb_front,"You're getting your heart rate up, you're opening up those lungs, and you're building big muscles in your legs, pushing up that hill.",Positive
077rQK39ycg_11-5-rgb_front,"And, again, not going 100%, you'll be able to extend that longer, and that's good training for you to keep in that training zone for a good 3 hours, and maybe that could be your Wednesday.",Positive
077rQK39ycg_13-5-rgb_front,"One, most road races are going to have some kind of hill, so you are training yourself to climb hills, that's great.",Positive
077rQK39ycg_15-5-rgb_front,"What's going to happen is a road race, is there's going to be an attack, it's going to be strung out.",Negative
077rQK39ycg_16-5-rgb_front,There's going to be a section of time where you're way out of your comfort zone.,Positive
077rQK39ycg_19-5-rgb_front,"When you're designing stuff, remember that functionality, always comes in to play.",Positive
077rQK39ycg_20-5-rgb_front,"Think about functionality, and you can have functionality with good design. You can have functionality with a little bit of pizazz.",Positive
077rQK39ycg_21-5-rgb_front,"This was from my collection, that was inspired by She-ra and I did mostly, boy shorts that were comfortable, that if you were a superhero, you can move in them.",Positive
077rQK39ycg_22-5-rgb_front,You can go save the day.,Positive
077rQK39ycg_23-5-rgb_front,You can go save dinner for somebody.,Positive
077rQK39ycg_24-5-rgb_front,"It's real life level, blown up and made fantastical, but still within keeping with a set frame of reference.",Positive
077rQK39ycg_25-5-rgb_front,"These again, boy shorts with design detail, and they have a more straight across, menswear inspired waistband, but the legs are girlier ,because they're arched up, and then I did my central panel as a design detail, and I added a band at the legs, and a band at the waist.",Positive
077rQK39ycg_27-5-rgb_front,This is a Shoulder Elevation and Depression With Arms Overhead.,Negative
077rQK39ycg_28-5-rgb_front,"I guarantee you, your shoulders will feel better.",Positive
077rQK39ycg_29-5-rgb_front,"At first, it might be a little sore, but they'll feel better and they'll look better.",Positive
077rQK39ycg_3-5-rgb_front,"Now I have to warn you that if you have a little bit of difficulty with this move, please refer to the Shoulder Elevation and Depression either with the hands by the side, or the hands in front, the arms in front before you temp this if it's a little bit challenging for you.",Negative
077rQK39ycg_4-5-rgb_front,"But basically what this looks like is, once you're sitting on your ball, the sit bones, you're bringing your arms overhead, you're going to shrug your shoulders towards your ears with that inhalation, and then as you exhale, you're going to press down.",Positive
077rQK39ycg_7-5-rgb_front,So feel like your shoulder blades is sliding up the back as you inhale and sliding down the back as you exhale.,Positive
077rQK39ycg_8-5-rgb_front,"And you really going to make sure that you're pressing down with the shoulder blades, with the back muscles into your hips, or towards your hips, rather.",Positive
07EGkSiMsL0_1-5-rgb_front,The can's kind of empty.,Negative
07EGkSiMsL0_11-5-rgb_front,"I don't want to blast it with a bunch of glitter because it's going to be in my room, but I like it.",Positive
07EGkSiMsL0_15-5-rgb_front,"It's going to be gold. You can just get this at any craft store. Before you go ahead and spray it, shake it up real good.",Positive
07EGkSiMsL0_16-5-rgb_front,"When using throw bags, you really want to use them in the right situations and often people get a little over eager and use them in appropriately.",Positive
07EGkSiMsL0_17-5-rgb_front,"Whenever you are about to deploy the throw bag, you want to make sure that the person you are throwing it to, knows it's coming.",Positive
07EGkSiMsL0_18-5-rgb_front,So letting them know by shouting rope nice and clearly and loudly so they can hear and you make eye contact with them is important.,Positive
07EGkSiMsL0_19-5-rgb_front,You always want to make sure you are throwing the bag from an appropriate base as well.,Positive
07EGkSiMsL0_2-5-rgb_front,So throwing from a kayak or a canoe where you don't have a lot of stability and you are not securely fastened to the ground is not the best idea.,Negative
07EGkSiMsL0_5-5-rgb_front,"Just placing a rope in the river is creating a bad situation and once it is in that moving current, it is pretty uncontrollable sometimes and it can create a worse hazard than already existed.",Negative
07EGkSiMsL0_6-5-rgb_front,Hi my name is Michelle and I'm going to explain to you on how you can care for a tooth after extraction.,Positive
07HhpnroTXs_0-5-rgb_front,Once again my name is Michelle and I just explained to you on how to care for a tooth after extraction.,Positive
07HhpnroTXs_1-5-rgb_front,"You want to avoid chewing on that side, you want to avoid messing around with it with your tongue, especially if you have any stitches in your mouth.",Negative
07HhpnroTXs_2-5-rgb_front,You really want to just take care of the area.,Positive
07HhpnroTXs_3-5-rgb_front,You want to really rinse with warm salt water rinses.,Positive
07HhpnroTXs_4-5-rgb_front,It is a great remedy.,Positive
07HhpnroTXs_5-5-rgb_front,It helps with any inflammation that you might have and it also helps with any soreness that you might have after the extraction.,Positive
07HhpnroTXs_6-5-rgb_front,"You really, if you are a smoker you really want to avoid smoking for the initial first 24 to 48 hours because if you do what happens when you do smoke is you are creating suction and you can get what we call a dry socket which is very painful.",Negative
07TdlpHnhtU_10-5-rgb_front,"Ok, what's taking place is that when you press down the circuit switch, you're closing the switch which allows the electrons to run all the way through the wires to create this electro magnetic attraction.",Positive
07TdlpHnhtU_11-5-rgb_front,You've got your nail here and you notice that this is all free standing right here.,Positive
07TdlpHnhtU_12-5-rgb_front,"Now you can imagine this, using the Morse Code, say that you don't have the opportunity to use a computer on the high seas.",Negative
07TdlpHnhtU_13-5-rgb_front,"You need to make an SOS signal, the best thing to do is to have flashlight, or something that flashes a light, and this is an international code, however old it may be and not in a lot of use.",Positive
07TdlpHnhtU_14-5-rgb_front,That could save your life.,Positive
07TdlpHnhtU_15-5-rgb_front,That could get you help.,Positive
07TdlpHnhtU_16-5-rgb_front,"And I think in one of Tom Hanks in the movie or whatever, he, you've often used light to say, oh, there's a rescue plane coming on Gilligan's Island, often lighting up a bonfire that says SOS on it.",Positive
07TdlpHnhtU_2-5-rgb_front,"This was the international symbol, and definitely some place that's so remote and so you're trapped some place, very interesting.",Positive
07TdlpHnhtU_3-5-rgb_front,"If you use the Morse Code and used that simple SOS signal which is deet deet deet dah dah dah deet deet, somebody is going to know you're in trouble.",Negative
07TdlpHnhtU_5-5-rgb_front,So what you have is this creates this flow of electrons through this wire coils.,Positive
07TdlpHnhtU_6-5-rgb_front,"Now, then you produce this magnetic field right in here, and thus you have the attraction.",Positive
07TdlpHnhtU_8-5-rgb_front,"When this is done, like say this part would be in one town and then you'd have the wires running on a telegraph pole to another town.",Positive
07U8pEf63Pw_0-5-rgb_front,"But the interesting thing about this is if you were the poor person that had the job of setting up the telegraph poles, this was a deadly job because you were definitely killed by natives.",Negative
07U8pEf63Pw_1-5-rgb_front,They tried to stop you from putting these things up.,Negative
07U8pEf63Pw_14-5-rgb_front,What you want to do is make sure that you can control your frontside tailslide and pop out ninety degrees and even add like a little bit of an ollie or at least come out nice and level.,Positive
07U8pEf63Pw_17-5-rgb_front,You're not going to last very long on top of the ledge with your foot only there.,Positive
07U8pEf63Pw_19-5-rgb_front,So what you're going to want to do is to make sure you ollie high enough and land straight in the frontside tailslide and lock in the position.,Positive
07U8pEf63Pw_2-5-rgb_front,This is going to get you best tailslide possible.,Positive
07U8pEf63Pw_20-5-rgb_front,Another problem you may experience is a tailslide sliding out.,Negative
07U8pEf63Pw_9-5-rgb_front,So I feel pretty comfortable here and I struck that one just right and I should be all over the pin with that one.,Positive
07ViW5BdEsw_0-1-rgb_front,So this shot looks harder than it is but don't get discouraged.,Positive
07ViW5BdEsw_1-1-rgb_front,If you practice your fairway sand shots it's going to have a great effect on your hitting the ball off the grass also.,Positive
07ViW5BdEsw_10-1-rgb_front,"Because, if you can hit out of this consistently hitting off the grass is easy.",Positive
07ViW5BdEsw_13-1-rgb_front,"So I want you to get a good solid stance, be balanced because sand is loose and you don't want to have a bad, when you take the club back you want to be in good balance.",Positive
07ViW5BdEsw_14-1-rgb_front,Because bad balance you'll hit a bad shot.,Negative
07ViW5BdEsw_16_17-1-rgb_front,"So that ball was pretty straight, not quite as far as I'd like.",Positive
07ViW5BdEsw_19-1-rgb_front,So when I'm on sand I do kind of move my feet a lot because I'm trying to find that perfect balance.,Positive
07ViW5BdEsw_3-1-rgb_front,Developer and stop bath are really technically the only things you should pour down the drain.,Negative
07ViW5BdEsw_5-1-rgb_front,"Once the developer is down, I'm going to take my stop bath and I'm going to pour it in the same way -I take the cap off, 90 degree angle, and pour it in.",Negative
07ViW5BdEsw_6-1-rgb_front,"And again, I want to make sure I fill it up all the way to the top, put my cap back on.",Positive
07ViW5BdEsw_7-1-rgb_front,"Stop bath is one minute, and for that first minute you agitate the whole minute.",Negative
07ViW5BdEsw_8-1-rgb_front,"So again, kind of recap, I poured my developer down the drain when the ten minutes were up, and then I poured my stop bath in.",Negative
07mFG9turoU_11-5-rgb_front,Good.,Positive
07mFG9turoU_15-5-rgb_front,"Ready and turn, step, together, step, hip, step, hip, step and hip.",Positive
07mFG9turoU_16-5-rgb_front,Good.,Positive
07mFG9turoU_19-5-rgb_front,Good.,Positive
07mFG9turoU_1_2_3_4-5-rgb_front,"You want to make sure that everytime you turn, that your knees line up in the same direction, so that our knees aren't going in two different directions.",Positive
07mFG9turoU_21-5-rgb_front,You want to keep your body nice and align.,Positive
07mFG9turoU_25-5-rgb_front,We call this a low ibis arm.,Negative
07mFG9turoU_30-5-rgb_front,Now a lot of women don't realize this but when you put concealer on the eyelid and put a little bit of powder on top it keeps your eyeshadow on all day and it keeps it from creasing.,Positive
07mFG9turoU_31-5-rgb_front,then you want to put it up over the whole lid close this is just going to even out the whole skin tone and make a beautiful pallet to start with and then on the other eye.,Positive
07mFG9turoU_33-5-rgb_front,Always make sure that everything is blended so you can take a peak and we are ready to go on to the next step.,Positive
07mFG9turoU_36-5-rgb_front,Most important you definitely need to put on a eye cream.,Positive
07mFG9turoU_37-5-rgb_front,Putting on a concealer on a dry eye is only going to make your eye look really dry because the eye would suck up the moisture from the concealer and it would start to go into the lines.,Negative
07mFG9turoU_38-5-rgb_front,So you just put your eye cream right at the corner edge and alway tap gently with your index finger.,Positive
07mFG9turoU_39-5-rgb_front,No rubbing or tugging or pulling on the eye.,Negative
07mFG9turoU_40-5-rgb_front,Then you want to use a concealer about a 1/2 shade lighter and I alway recommend just brushing it on.,Positive
07mFG9turoU_41-5-rgb_front,I recommend brushes for pretty much everything and tapping it with a finger afterwards just to smooth it out.,Positive
07mFG9turoU_42-5-rgb_front,"KIRK VICKERS: In the fitness world and the rehab world, these physioballs have become real popular.",Positive
07mFG9turoU_5-5-rgb_front,"If we want to make this more challenging, we can put our arms over our head and do the same thing.",Positive
07mFG9turoU_7-5-rgb_front,"For those of you that are just starting this, it might be nice to have a wall close to you or put your ball close into a corner, making sure that the ball doesn't touch the corner so you still have that stability and that movement through the ball.",Positive
07mFG9turoU_8-5-rgb_front,But these balls are--it can be a great training tool especially when we talk about core strengthening and core stability.,Positive
07mFG9turoU_9-5-rgb_front,"I'm going to demonstrate a movement--a fairly simple movement that you can do on this to create more stability and control through the body and through the hips and the pelvis, through that core region.",Positive
07n9gNTlVdI_10-5-rgb_front,"A quick note, when we sit on the ball or when we're doing any seated motions on a physioball, we want to make sure that our knees are in line with our hips.",Positive
07n9gNTlVdI_11-5-rgb_front,We don't want our knees too high but we don't want to let knees too low.,Negative
07n9gNTlVdI_12-5-rgb_front,"As we put our feet straight out from under us and we've got this nice 90-degree angle, we should have a ball that stabilizes our hips.",Positive
07n9gNTlVdI_14-5-rgb_front,The movement that we're going to do here is we're going to activate the hip flexor and create a lot of core stability.,Positive
07n9gNTlVdI_9-5-rgb_front,"I'll talk about how to identify a true middleweight bicycle, from a reproduction bicycle.",Positive
08JotxFsA4Y_1-5-rgb_front,"The balloon tire bikes were designed like streamlined, art deco motorcycles.",Positive
08JotxFsA4Y_4-5-rgb_front,"And welcome, to the beautiful studios of Valley Free Radio, located in a basement.",Positive
08JotxFsA4Y_5-5-rgb_front,"Anyway, we're going to show you today the basics of how to do old school, analog style broadcasting, and a very low tech, ancient style broadcasting studio.",Negative
08JotxFsA4Y_6-5-rgb_front,"All here, at beautiful, Valley Free Radio.",Positive
08JotxFsA4Y_8-5-rgb_front,"Of course, the heart of any studio is your broadcast board, so, we're going to talk about all that in a minute.",Positive
08PDyCn-pxI_11-5-rgb_front,"And, we have a computer that we play MP3's to, and of course, the telephone.",Positive
08PDyCn-pxI_6-5-rgb_front,Why don't you just put the whole story in facts. It breaks the monotony up and what people say exactly is going to be more exciting than just a bunch of facts.,Positive
08PDyCn-pxI_7-5-rgb_front,"Hello, I'm Bruce Marshall, Fashion Designer, and Emmy Award nominated Costume Designer, here to talk to you about how you might want to dress to go hear the orchestra at the symphony, da,da,da,da,da, that's right.",Positive
08UdcMPnTyU_0-5-rgb_front,"But you definitely want to be comfortable, so something with real soft fabrics that are pliable, that will actually sit well is something you might want to think about wearing, such as a velveteen or a velour just like demonstrated here.",Positive
08UdcMPnTyU_2-5-rgb_front,"For instance you can have a nice little flower in your boutonniere, and you can make that really nice and shiny and flashy and fun.",Positive
08UdcMPnTyU_3-5-rgb_front,"It could be as simple as a carnation even and it would still work, or you could have a pocket square with nice little handkerchief or something with a detail that's gives it a little accent that would make the evening even a little bit more special, because face it",Positive
08UdcMPnTyU_5-5-rgb_front,"In this clip, we'll talk about what causes OCD, or Obsessive Compulsive Disorder.",Negative
08UdcMPnTyU_6-5-rgb_front,"Although it's not really known exactly what does cause OCD, we do know that environmental and biological factors do play a major role in the development of OCD.",Positive
08hX7LrGPZQ_1-5-rgb_front,"So it's things such as major traumatic events, environmental things, such as tornadoes, hurricanes, any kind of things that might lead to traumas.",Negative
